,Technology,Capitalcost
370,TRHV_57_75,153.39463003499998
371,TRHV_57_56,153.39463003499998
372,TRHV_57_37,153.39463003499998
373,TRHV_58_76,153.39463003499998
374,TRHV_58_57,153.39463003499998
375,TRHV_58_59,153.39463003499998
376,TRHV_58_38,153.39463003499998
377,TRHV_59_77,153.39463003499998
378,TRHV_59_60,153.39463003499998
379,TRHV_59_39,153.39463003499998
380,TRHV_60_78,153.39463003499998
381,TRHV_60_59,153.39463003499998
382,TRHV_60_61,153.39463003499998
383,TRHV_60_40,153.39463003499998
384,TRHV_61_79,153.39463003499998
385,TRHV_61_60,153.39463003499998
386,TRHV_61_62,153.39463003499998
387,TRHV_61_41,153.39463003499998
388,TRHV_62_80,153.39463003499998
389,TRHV_62_61,153.39463003499998
390,TRHV_62_63,153.39463003499998
391,TRHV_63_81,153.39463003499998
392,TRHV_63_62,153.39463003499998
393,TRHV_63_64,153.39463003499998
394,TRHV_64_82,153.39463003499998
395,TRHV_64_63,153.39463003499998
396,TRHV_64_65,153.39463003499998
397,TRHV_64_44,153.39463003499998
398,TRHV_65_83,153.39463003499998
399,TRHV_65_64,153.39463003499998
400,TRHV_65_66,153.39463003499998
401,TRHV_65_45,153.39463003499998
402,TRHV_66_84,153.39463003499998
403,TRHV_66_65,153.39463003499998
404,TRHV_66_67,153.39463003499998
405,TRHV_66_46,153.39463003499998
406,TRHV_67_85,153.39463003499998
407,TRHV_67_66,153.39463003499998
408,TRHV_67_68,153.39463003499998
409,TRHV_67_47,153.39463003499998
410,TRHV_68_86,153.39463003499998
411,TRHV_68_67,153.39463003499998
412,TRHV_68_69,153.39463003499998
413,TRHV_69_68,153.39463003499998
414,TRHV_69_70,153.39463003499998
415,TRHV_70_69,153.39463003499998
416,TRHV_70_71,153.39463003499998
417,TRHV_70_50,153.39463003499998
418,TRHV_71_89,153.39463003499998
419,TRHV_71_70,153.39463003499998
420,TRHV_71_72,153.39463003499998
421,TRHV_72_90,153.39463003499998
422,TRHV_72_71,153.39463003499998
423,TRHV_73_72,153.39463003499998
424,TRHV_73_53,153.39463003499998
425,TRHV_74_54,153.39463003499998
426,TRHV_75_76,153.39463003499998
427,TRHV_75_57,153.39463003499998
428,TRHV_76_75,153.39463003499998
429,TRHV_76_77,153.39463003499998
430,TRHV_77_76,153.39463003499998
431,TRHV_77_78,153.39463003499998
432,TRHV_77_59,153.39463003499998
433,TRHV_78_95,153.39463003499998
434,TRHV_78_77,153.39463003499998
435,TRHV_78_79,153.39463003499998
436,TRHV_78_60,153.39463003499998
437,TRHV_79_96,153.39463003499998
438,TRHV_79_78,153.39463003499998
439,TRHV_79_80,153.39463003499998
440,TRHV_79_61,153.39463003499998
441,TRHV_80_79,153.39463003499998
442,TRHV_80_81,153.39463003499998
443,TRHV_80_62,153.39463003499998
444,TRHV_81_98,153.39463003499998
445,TRHV_81_80,153.39463003499998
446,TRHV_81_82,153.39463003499998
447,TRHV_81_63,153.39463003499998
448,TRHV_82_99,153.39463003499998
449,TRHV_82_81,153.39463003499998
450,TRHV_82_83,153.39463003499998
451,TRHV_82_64,153.39463003499998
452,TRHV_83_82,153.39463003499998
453,TRHV_83_84,153.39463003499998
454,TRHV_83_65,153.39463003499998
455,TRHV_84_101,153.39463003499998
456,TRHV_84_83,153.39463003499998
457,TRHV_84_85,153.39463003499998
458,TRHV_84_66,153.39463003499998
459,TRHV_85_102,153.39463003499998
460,TRHV_85_84,153.39463003499998
461,TRHV_85_86,153.39463003499998
462,TRHV_85_67,153.39463003499998
463,TRHV_86_103,153.39463003499998
464,TRHV_86_85,153.39463003499998
465,TRHV_86_68,153.39463003499998
466,TRHV_87_104,153.39463003499998
467,TRHV_87_86,153.39463003499998
468,TRHV_87_69,153.39463003499998
469,TRHV_88_89,153.39463003499998
470,TRHV_88_70,153.39463003499998
471,TRHV_89_90,153.39463003499998
472,TRHV_89_71,153.39463003499998
473,TRHV_90_107,153.39463003499998
474,TRHV_90_89,153.39463003499998
475,TRHV_90_72,153.39463003499998
476,TRHV_91_90,153.39463003499998
477,TRHV_92_75,153.39463003499998
478,TRHV_93_76,153.39463003499998
479,TRHV_94_111,153.39463003499998
480,TRHV_94_95,153.39463003499998
481,TRHV_94_77,153.39463003499998
482,TRHV_95_112,153.39463003499998
483,TRHV_95_96,153.39463003499998
484,TRHV_95_78,153.39463003499998
485,TRHV_96_113,153.39463003499998
486,TRHV_96_95,153.39463003499998
487,TRHV_96_79,153.39463003499998
488,TRHV_97_96,153.39463003499998
489,TRHV_97_98,153.39463003499998
490,TRHV_97_80,153.39463003499998
491,TRHV_98_115,153.39463003499998
492,TRHV_98_99,153.39463003499998
493,TRHV_98_81,153.39463003499998
494,TRHV_99_116,153.39463003499998
495,TRHV_99_98,153.39463003499998
496,TRHV_99_82,153.39463003499998
497,TRHV_100_99,153.39463003499998
498,TRHV_100_101,153.39463003499998
499,TRHV_100_83,153.39463003499998
500,TRHV_101_118,153.39463003499998
501,TRHV_101_102,153.39463003499998
502,TRHV_101_84,153.39463003499998
503,TRHV_102_119,153.39463003499998
504,TRHV_102_101,153.39463003499998
505,TRHV_102_103,153.39463003499998
506,TRHV_102_85,153.39463003499998
507,TRHV_103_120,153.39463003499998
508,TRHV_103_102,153.39463003499998
509,TRHV_103_104,153.39463003499998
510,TRHV_103_86,153.39463003499998
511,TRHV_104_121,153.39463003499998
512,TRHV_104_103,153.39463003499998
513,TRHV_105_104,153.39463003499998
514,TRHV_106_107,153.39463003499998
515,TRHV_106_89,153.39463003499998
516,TRHV_107_124,153.39463003499998
517,TRHV_107_90,153.39463003499998
518,TRHV_108_125,153.39463003499998
519,TRHV_108_107,153.39463003499998
520,TRHV_110_111,153.39463003499998
521,TRHV_111_128,153.39463003499998
522,TRHV_111_112,153.39463003499998
523,TRHV_112_129,153.39463003499998
524,TRHV_112_111,153.39463003499998
525,TRHV_112_113,153.39463003499998
526,TRHV_112_95,153.39463003499998
527,TRHV_113_130,153.39463003499998
528,TRHV_113_112,153.39463003499998
529,TRHV_113_96,153.39463003499998
530,TRHV_114_113,153.39463003499998
531,TRHV_114_115,153.39463003499998
532,TRHV_115_132,153.39463003499998
533,TRHV_115_116,153.39463003499998
534,TRHV_115_98,153.39463003499998
535,TRHV_116_133,153.39463003499998
536,TRHV_116_115,153.39463003499998
537,TRHV_116_99,153.39463003499998
538,TRHV_117_116,153.39463003499998
539,TRHV_117_118,153.39463003499998
540,TRHV_118_135,153.39463003499998
541,TRHV_118_119,153.39463003499998
542,TRHV_118_101,153.39463003499998
543,TRHV_119_136,153.39463003499998
544,TRHV_119_118,153.39463003499998
545,TRHV_119_120,153.39463003499998
546,TRHV_119_102,153.39463003499998
547,TRHV_120_137,153.39463003499998
548,TRHV_120_119,153.39463003499998
549,TRHV_120_121,153.39463003499998
550,TRHV_120_103,153.39463003499998
551,TRHV_121_138,153.39463003499998
552,TRHV_121_120,153.39463003499998
553,TRHV_121_104,153.39463003499998
554,TRHV_122_139,153.39463003499998
555,TRHV_122_121,153.39463003499998
556,TRHV_123_124,153.39463003499998
557,TRHV_124_141,153.39463003499998
558,TRHV_124_125,153.39463003499998
559,TRHV_124_107,153.39463003499998
560,TRHV_125_142,153.39463003499998
561,TRHV_125_124,153.39463003499998
562,TRHV_127_128,153.39463003499998
563,TRHV_128_129,153.39463003499998
564,TRHV_128_111,153.39463003499998
565,TRHV_129_146,153.39463003499998
566,TRHV_129_128,153.39463003499998
567,TRHV_129_130,153.39463003499998
568,TRHV_129_112,153.39463003499998
569,TRHV_130_129,153.39463003499998
570,TRHV_130_113,153.39463003499998
571,TRHV_131_130,153.39463003499998
572,TRHV_131_132,153.39463003499998
573,TRHV_132_133,153.39463003499998
574,TRHV_132_115,153.39463003499998
575,TRHV_133_150,153.39463003499998
576,TRHV_133_132,153.39463003499998
577,TRHV_133_116,153.39463003499998
578,TRHV_134_151,153.39463003499998
579,TRHV_134_133,153.39463003499998
580,TRHV_134_135,153.39463003499998
581,TRHV_135_152,153.39463003499998
582,TRHV_135_136,153.39463003499998
583,TRHV_135_118,153.39463003499998
584,TRHV_136_135,153.39463003499998
585,TRHV_136_137,153.39463003499998
586,TRHV_136_119,153.39463003499998
587,TRHV_137_154,153.39463003499998
588,TRHV_137_136,153.39463003499998
589,TRHV_137_138,153.39463003499998
590,TRHV_137_120,153.39463003499998
591,TRHV_138_155,153.39463003499998
592,TRHV_138_137,153.39463003499998
593,TRHV_138_139,153.39463003499998
594,TRHV_138_121,153.39463003499998
595,TRHV_139_156,153.39463003499998
596,TRHV_139_138,153.39463003499998
597,TRHV_140_157,153.39463003499998
598,TRHV_140_139,153.39463003499998
599,TRHV_140_141,153.39463003499998
600,TRHV_141_158,153.39463003499998
601,TRHV_141_142,153.39463003499998
602,TRHV_141_124,153.39463003499998
603,TRHV_142_159,153.39463003499998
604,TRHV_142_141,153.39463003499998
605,TRHV_142_125,153.39463003499998
606,TRHV_145_146,153.39463003499998
607,TRHV_145_128,153.39463003499998
608,TRHV_146_129,153.39463003499998
609,TRHV_147_146,153.39463003499998
610,TRHV_147_130,153.39463003499998
611,TRHV_149_150,153.39463003499998
612,TRHV_149_132,153.39463003499998
613,TRHV_150_151,153.39463003499998
614,TRHV_150_133,153.39463003499998
615,TRHV_151_169,153.39463003499998
616,TRHV_151_150,153.39463003499998
617,TRHV_151_152,153.39463003499998
618,TRHV_152_170,153.39463003499998
619,TRHV_152_151,153.39463003499998
620,TRHV_152_135,153.39463003499998
621,TRHV_153_152,153.39463003499998
622,TRHV_153_154,153.39463003499998
623,TRHV_153_136,153.39463003499998
624,TRHV_154_155,153.39463003499998
625,TRHV_154_137,153.39463003499998
626,TRHV_155_154,153.39463003499998
627,TRHV_155_156,153.39463003499998
628,TRHV_155_138,153.39463003499998
629,TRHV_156_155,153.39463003499998
630,TRHV_156_157,153.39463003499998
631,TRHV_156_139,153.39463003499998
632,TRHV_157_175,153.39463003499998
633,TRHV_157_156,153.39463003499998
634,TRHV_157_158,153.39463003499998
635,TRHV_158_176,153.39463003499998
636,TRHV_158_157,153.39463003499998
637,TRHV_158_159,153.39463003499998
638,TRHV_158_141,153.39463003499998
639,TRHV_159_177,153.39463003499998
640,TRHV_159_158,153.39463003499998
641,TRHV_159_142,153.39463003499998
642,TRHV_164_146,153.39463003499998
643,TRHV_166_185,153.39463003499998
644,TRHV_168_169,153.39463003499998
645,TRHV_168_150,153.39463003499998
646,TRHV_169_170,153.39463003499998
647,TRHV_169_151,153.39463003499998
648,TRHV_170_169,153.39463003499998
649,TRHV_170_152,153.39463003499998
650,TRHV_171_170,153.39463003499998
651,TRHV_172_191,153.39463003499998
652,TRHV_172_154,153.39463003499998
653,TRHV_173_155,153.39463003499998
654,TRHV_174_175,153.39463003499998
655,TRHV_174_156,153.39463003499998
656,TRHV_175_194,153.39463003499998
657,TRHV_175_176,153.39463003499998
658,TRHV_175_157,153.39463003499998
659,TRHV_176_195,153.39463003499998
660,TRHV_176_175,153.39463003499998
661,TRHV_176_177,153.39463003499998
662,TRHV_176_158,153.39463003499998
663,TRHV_177_196,153.39463003499998
664,TRHV_177_176,153.39463003499998
665,TRHV_177_159,153.39463003499998
666,TRHV_184_185,153.39463003499998
667,TRHV_186_185,153.39463003499998
668,TRHV_188_169,153.39463003499998
669,TRHV_189_170,153.39463003499998
670,TRHV_190_210,153.39463003499998
671,TRHV_190_191,153.39463003499998
672,TRHV_191_211,153.39463003499998
673,TRHV_192_212,153.39463003499998
674,TRHV_192_191,153.39463003499998
675,TRHV_193_213,153.39463003499998
676,TRHV_193_194,153.39463003499998
677,TRHV_194_214,153.39463003499998
678,TRHV_194_195,153.39463003499998
679,TRHV_194_175,153.39463003499998
680,TRHV_195_194,153.39463003499998
681,TRHV_195_196,153.39463003499998
682,TRHV_195_176,153.39463003499998
683,TRHV_196_216,153.39463003499998
684,TRHV_196_195,153.39463003499998
685,TRHV_196_177,153.39463003499998
686,TRHV_205_185,153.39463003499998
687,TRHV_209_210,153.39463003499998
688,TRHV_210_230,153.39463003499998
689,TRHV_210_211,153.39463003499998
690,TRHV_211_231,153.39463003499998
691,TRHV_211_210,153.39463003499998
692,TRHV_211_212,153.39463003499998
693,TRHV_211_191,153.39463003499998
694,TRHV_212_211,153.39463003499998
695,TRHV_212_213,153.39463003499998
696,TRHV_213_212,153.39463003499998
697,TRHV_213_214,153.39463003499998
698,TRHV_214_234,153.39463003499998
699,TRHV_214_213,153.39463003499998
700,TRHV_214_194,153.39463003499998
701,TRHV_215_214,153.39463003499998
702,TRHV_215_216,153.39463003499998
703,TRHV_215_195,153.39463003499998
704,TRHV_216_236,153.39463003499998
705,TRHV_216_196,153.39463003499998
706,TRHV_229_230,153.39463003499998
707,TRHV_230_250,153.39463003499998
708,TRHV_230_231,153.39463003499998
709,TRHV_230_210,153.39463003499998
710,TRHV_231_230,153.39463003499998
711,TRHV_231_211,153.39463003499998
712,TRHV_232_231,153.39463003499998
713,TRHV_232_212,153.39463003499998
714,TRHV_233_234,153.39463003499998
715,TRHV_233_213,153.39463003499998
716,TRHV_234_254,153.39463003499998
717,TRHV_234_214,153.39463003499998
718,TRHV_235_255,153.39463003499998
719,TRHV_235_234,153.39463003499998
720,TRHV_235_236,153.39463003499998
721,TRHV_236_256,153.39463003499998
722,TRHV_236_216,153.39463003499998
723,TRHV_249_250,153.39463003499998
724,TRHV_250_230,153.39463003499998
725,TRHV_251_250,153.39463003499998
726,TRHV_251_231,153.39463003499998
727,TRHV_252_272,153.39463003499998
728,TRHV_253_273,153.39463003499998
729,TRHV_253_254,153.39463003499998
730,TRHV_254_274,153.39463003499998
731,TRHV_254_255,153.39463003499998
732,TRHV_254_234,153.39463003499998
733,TRHV_255_275,153.39463003499998
734,TRHV_255_254,153.39463003499998
735,TRHV_255_256,153.39463003499998
736,TRHV_256_276,153.39463003499998
737,TRHV_256_255,153.39463003499998
738,TRHV_256_236,153.39463003499998
739,TRHV_270_250,153.39463003499998
740,TRHV_271_289,153.39463003499998
741,TRHV_271_272,153.39463003499998
742,TRHV_272_290,153.39463003499998
743,TRHV_272_273,153.39463003499998
744,TRHV_273_272,153.39463003499998
745,TRHV_273_274,153.39463003499998
746,TRHV_274_273,153.39463003499998
747,TRHV_274_275,153.39463003499998
748,TRHV_274_254,153.39463003499998
749,TRHV_275_293,153.39463003499998
750,TRHV_275_274,153.39463003499998
751,TRHV_275_276,153.39463003499998
752,TRHV_275_255,153.39463003499998
753,TRHV_276_294,153.39463003499998
754,TRHV_276_275,153.39463003499998
755,TRHV_276_256,153.39463003499998
756,TRHV_278_296,153.39463003499998
757,TRHV_288_306,153.39463003499998
758,TRHV_288_289,153.39463003499998
759,TRHV_289_307,153.39463003499998
760,TRHV_289_290,153.39463003499998
761,TRHV_290_308,153.39463003499998
762,TRHV_290_289,153.39463003499998
763,TRHV_290_272,153.39463003499998
764,TRHV_291_309,153.39463003499998
765,TRHV_291_290,153.39463003499998
766,TRHV_291_273,153.39463003499998
767,TRHV_292_293,153.39463003499998
768,TRHV_292_274,153.39463003499998
769,TRHV_293_311,153.39463003499998
770,TRHV_293_294,153.39463003499998
771,TRHV_293_275,153.39463003499998
772,TRHV_294_312,153.39463003499998
773,TRHV_294_293,153.39463003499998
774,TRHV_294_295,153.39463003499998
775,TRHV_294_276,153.39463003499998
776,TRHV_295_313,153.39463003499998
777,TRHV_295_294,153.39463003499998
778,TRHV_297_296,153.39463003499998
779,TRHV_305_306,153.39463003499998
780,TRHV_306_323,153.39463003499998
781,TRHV_306_307,153.39463003499998
782,TRHV_307_324,153.39463003499998
783,TRHV_307_306,153.39463003499998
784,TRHV_307_308,153.39463003499998
785,TRHV_307_289,153.39463003499998
786,TRHV_308_325,153.39463003499998
787,TRHV_308_307,153.39463003499998
788,TRHV_308_309,153.39463003499998
789,TRHV_308_290,153.39463003499998
790,TRHV_309_326,153.39463003499998
791,TRHV_309_308,153.39463003499998
792,TRHV_310_309,153.39463003499998
793,TRHV_310_311,153.39463003499998
794,TRHV_311_328,153.39463003499998
795,TRHV_311_312,153.39463003499998
796,TRHV_311_293,153.39463003499998
797,TRHV_312_329,153.39463003499998
798,TRHV_312_311,153.39463003499998
799,TRHV_312_313,153.39463003499998
800,TRHV_312_294,153.39463003499998
801,TRHV_313_312,153.39463003499998
802,TRHV_313_295,153.39463003499998
803,TRHV_314_313,153.39463003499998
804,TRHV_322_323,153.39463003499998
805,TRHV_323_337,153.39463003499998
806,TRHV_323_324,153.39463003499998
807,TRHV_323_306,153.39463003499998
808,TRHV_324_338,153.39463003499998
809,TRHV_324_323,153.39463003499998
810,TRHV_324_325,153.39463003499998
811,TRHV_324_307,153.39463003499998
812,TRHV_325_339,153.39463003499998
813,TRHV_325_324,153.39463003499998
814,TRHV_325_326,153.39463003499998
815,TRHV_325_308,153.39463003499998
816,TRHV_326_340,153.39463003499998
817,TRHV_326_325,153.39463003499998
818,TRHV_326_309,153.39463003499998
819,TRHV_327_326,153.39463003499998
820,TRHV_327_328,153.39463003499998
821,TRHV_328_329,153.39463003499998
822,TRHV_328_311,153.39463003499998
823,TRHV_329_328,153.39463003499998
824,TRHV_329_312,153.39463003499998
825,TRHV_330_329,153.39463003499998
826,TRHV_330_313,153.39463003499998
827,TRHV_337_348,153.39463003499998
828,TRHV_337_338,153.39463003499998
829,TRHV_337_323,153.39463003499998
830,TRHV_338_349,153.39463003499998
831,TRHV_338_337,153.39463003499998
832,TRHV_338_339,153.39463003499998
833,TRHV_338_324,153.39463003499998
834,TRHV_339_350,153.39463003499998
835,TRHV_339_338,153.39463003499998
836,TRHV_339_340,153.39463003499998
837,TRHV_339_325,153.39463003499998
838,TRHV_340_351,153.39463003499998
839,TRHV_340_339,153.39463003499998
840,TRHV_340_326,153.39463003499998
841,TRHV_341_340,153.39463003499998
842,TRHV_342_328,153.39463003499998
843,TRHV_343_329,153.39463003499998
844,TRHV_348_349,153.39463003499998
845,TRHV_348_337,153.39463003499998
846,TRHV_349_356,153.39463003499998
847,TRHV_349_348,153.39463003499998
848,TRHV_349_350,153.39463003499998
849,TRHV_349_338,153.39463003499998
850,TRHV_350_357,153.39463003499998
851,TRHV_350_349,153.39463003499998
852,TRHV_350_351,153.39463003499998
853,TRHV_350_339,153.39463003499998
854,TRHV_351_350,153.39463003499998
855,TRHV_351_340,153.39463003499998
856,TRHV_352_351,153.39463003499998
857,TRHV_355_356,153.39463003499998
858,TRHV_356_357,153.39463003499998
859,TRHV_356_349,153.39463003499998
860,TRHV_357_356,153.39463003499998
861,TRHV_357_350,153.39463003499998
862,TRHV_358_357,153.39463003499998
863,TRHV_358_351,153.39463003499998
864,TRHV_363_356,153.39463003499998
865,TRHV_364_357,153.39463003499998
866,TRHV_368_372,153.39463003499998
867,TRHV_373_372,153.39463003499998
868,TRHV_377_3,153.39299986799998
869,TRHV_377_378,153.39462987000002
870,TRHV_378_4,153.39299986799998
871,TRHV_378_377,153.39462987000002
