Fuel,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EL3_8_1,7.924107424,8.737206101,9.324974194,9.57627845,9.818398829,10.66122055,11.49260325,12.20191203,13.0333093,13.90781517,14.9551346,16.08869148,17.39635762,18.81400432,20.57300397,22.38710389,24.36827558,26.31349411,28.47724989,30.83516825,33.56407514,36.01173257,39.50877404,42.79680314,46.25965523
EL3_9_0,0,0,0,0,0,0.136038565,0.288401757,0.458558793,0.648096428,0.858727767,1.09230172,1.350813127,1.636413616,1.951423237,2.298342924,2.436243499,2.582418109,2.737363196,2.901604988,3.075701287,3.260243364,3.455857966,3.663209444,3.883002011,4.115982131
EL3_10_0,0,0,0,0,0,0.016350764,0.03466362,0.055115156,0.077896088,0.103212316,0.131286066,0.162357102,0.196684032,0.234545708,0.276242723,0.292817287,0.310386324,0.329009503,0.348750073,0.369675078,0.391855583,0.415366917,0.440288933,0.466706268,0.494708645
EL3_11_0,0,0,0,0,0,0.183539139,0.389102975,0.618673731,0.874392206,1.158569673,1.473700624,1.822476439,2.207800029,2.632801534,3.10085514,3.286906449,3.484120836,3.693168086,3.914758171,4.149643661,4.398622281,4.662539618,4.942291995,5.238829515,5.553159285
EL3_11_1,0.215593277,0.237715466,0.253707027,0.260544329,0.267131761,0.290062634,0.312682282,0.331980632,0.354600677,0.378393588,0.406888284,0.437729264,0.473307281,0.511877568,0.559735134,0.609091828,0.662994088,0.715918161,0.774788034,0.838940539,0.913186627,0.979780687,1.074925615,1.164383888,1.258598616
EL3_12_0,0,0,0,0,0,0.21574971,0.457389385,0.727249121,1.027845425,1.361895188,1.732330679,2.142315606,2.595262335,3.094850334,3.645045949,3.863748706,4.095573628,4.341308046,4.601786529,4.877893721,5.170567344,5.480801385,5.809649468,6.158228436,6.527722142
EL3_13_0,0,0,0,0,0,0.026616036,0.056425996,0.089717334,0.126800498,0.16801066,0.21370956,0.264287489,0.320165415,0.381797257,0.449672325,0.476652665,0.505251825,0.535566934,0.56770095,0.601763007,0.637868788,0.676140915,0.71670937,0.759711932,0.805294648
EL3_14_0,0,0,0,0,0,0.004680472,0.009922601,0.015776935,0.022298068,0.02954494,0.037581164,0.046475372,0.056301594,0.067139651,0.079075589,0.083820124,0.088849331,0.094180291,0.099831109,0.105820975,0.112170234,0.118900448,0.126034475,0.133596543,0.141612336
EL3_15_0,0,0,0,0,0,0.084972316,0.18014131,0.286424682,0.404813551,0.536377955,0.682272759,0.843743979,1.022135563,1.218896659,1.435589398,1.521724762,1.613028247,1.709809942,1.812398539,1.921142451,2.036410998,2.158595658,2.288111398,2.425398081,2.570921966
EL3_16_0,0,0,0,0,0,0.078973462,0.167423739,0.266203745,0.376234627,0.49851088,0.63410584,0.784177555,0.949975095,1.132845301,1.334240022,1.414294423,1.499152088,1.589101214,1.684447286,1.785514124,1.892644971,2.006203669,2.126575889,2.254170443,2.389420669
EL3_16_1,0.006409523,0.007067209,0.007542633,0.007745904,0.007941746,0.008623474,0.00929595,0.009869684,0.010542171,0.011249527,0.012096666,0.013013559,0.014071282,0.015217965,0.016640756,0.018108116,0.019710614,0.02128403,0.023034214,0.024941449,0.027148762,0.029128584,0.031957213,0.034616781,0.037417756
EL3_17_0,0,0,0,0,0,0.753684348,1.597810817,2.540519199,3.590600468,4.75754562,6.051598029,7.483809563,9.066100728,10.81132512,12.73333847,13.49733878,14.30717911,15.16560985,16.07554644,17.04007923,18.06248399,19.14623302,20.29500701,21.51270743,22.80346987
EL3_17_1,2.093655908,2.308487529,2.463783776,2.530181745,2.59415321,2.816838061,3.036500568,3.2239095,3.443575856,3.674632085,3.951347985,4.250848981,4.596351988,4.970913339,5.435664738,5.914974369,6.438426612,6.952379547,7.524072968,8.147066757,8.86808071,9.514784771,10.43875023,11.3074918,12.22242396
EL3_18_0,0,0,0,0,0,0.358255535,0.759501734,1.207607757,1.706752297,2.261446794,2.876560321,3.557346264,4.309470903,5.139044052,6.052651883,6.415810996,6.800759656,7.208805235,7.641333549,8.099813562,8.585802376,9.100950518,9.647007549,10.225828,10.83937768
EL3_19_0,0,0,0,0,0,0.105535575,0.223735418,0.355739315,0.502778231,0.666181156,0.847382431,1.047929606,1.269491866,1.51386905,1.783001326,1.889981405,2.00338029,2.123583107,2.250998093,2.386057979,2.529221458,2.680974745,2.84183323,3.012343224,3.193083817
EL3_20_0,0,0,0,0,0,0.808400011,1.713808024,2.724954758,3.851269391,5.102931943,6.490929431,8.027116063,9.724277745,11.59620121,13.65774809,14.47721298,15.34584576,16.2665965,17.24259229,18.27714783,19.3737767,20.5362033,21.7683755,23.07447803,24.45894671
EL3_20_1,7.683826425,8.472269686,9.042215014,9.285899025,9.520677641,10.33794266,11.14411552,11.83191608,12.63810307,13.48609149,14.50165328,15.60083756,16.86885163,18.24351133,19.94917321,21.70826457,23.62936161,25.5155957,27.61374039,29.9001601,32.54631893,34.91975658,38.31075801,41.49908491,44.85693368
EL3_21_0,0,0,0,0,0,0.100986418,0.214091205,0.340405016,0.481105756,0.637465127,0.810855642,1.002758144,1.214769866,1.448613065,1.706144277,1.808512933,1.917023709,2.032045132,2.15396784,2.28320591,2.420198265,2.56541016,2.71933477,2.882494856,3.055444548
EL3_21_1,0.030400578,0.033520005,0.035774958,0.036739078,0.037667965,0.040901423,0.044090995,0.046812235,0.050001864,0.053356877,0.057374883,0.061723737,0.066740555,0.07217931,0.078927655,0.08588739,0.09348809,0.100950857,0.109252035,0.118298112,0.128767473,0.138157831,0.151574116,0.164188531,0.17747365
EL3_22_0,0,0,0,0,0,0.114286318,0.242286994,0.385236321,0.544467334,0.721419217,0.917645244,1.134821286,1.374754929,1.639395253,1.930843297,2.046693895,2.169495529,2.299665261,2.437645176,2.583903887,2.73893812,2.903274407,3.077470872,3.262119124,3.457846272
EL3_23_0,0,0,0,0,0,0.185239361,0.392707445,0.624404838,0.88249217,1.169302126,1.487352304,1.839359016,2.228252065,2.657190587,3.129580025,3.317354827,3.516396116,3.727379883,3.951022676,4.188084037,4.439369079,4.705731224,4.988075097,5.287359603,5.604601179
EL3_24_0,0,0,0,0,0,0.007429299,0.015750113,0.02504268,0.035393654,0.046896592,0.059652465,0.073770215,0.089367346,0.10657056,0.125516437,0.133047423,0.141030269,0.149492085,0.15846161,0.167969307,0.178047465,0.188730313,0.200054132,0.21205738,0.224780822
EL3_25_0,0,0,0,0,0,0.000468047,0.00099226,0.001577693,0.002229807,0.002954494,0.003758116,0.004647537,0.005630159,0.006713965,0.007907559,0.008382012,0.008884933,0.009418029,0.009983111,0.010582098,0.011217023,0.011890045,0.012603447,0.013359654,0.014161234
EL3_26_0,0,0,0,0,0,0.004276132,0.0090654,0.014413987,0.020371768,0.026992593,0.034334578,0.042460428,0.051437775,0.061339547,0.072244356,0.076579017,0.081173758,0.086044183,0.091206834,0.096679244,0.102479999,0.108628799,0.115146527,0.122055319,0.129378638
EL3_27_0,0,0,0,0,0,0.099620597,0.211195666,0.33580111,0.474598902,0.628843545,0.799888989,0.98919605,1.198340357,1.429020876,1.683069032,1.784053174,1.891096364,2.004562146,2.124835875,2.252326027,2.387465589,2.530713524,2.682556336,2.843509716,3.014120299
EL3_28_0,0,0,0,0,0,0.071845685,0.152312852,0.242177435,0.342277441,0.453517609,0.576874399,0.71340134,0.864234766,1.030599958,1.213817729,1.286646792,1.3638456,1.445676336,1.532416916,1.624361931,1.721823647,1.825133066,1.93464105,2.050719513,2.173762684
EL3_29_0,0,0,0,0,0,0.036546537,0.077478658,0.123191066,0.174110041,0.230695804,0.293445062,0.362893727,0.43961983,0.524246647,0.617446051,0.654492814,0.693762383,0.735388126,0.779511413,0.826282098,0.875859024,0.928410565,0.984115199,1.043162111,1.105751838
EL3_30_0,0,0,0,0,0,0.587892706,1.246332537,1.981668733,2.800758476,3.711004981,4.720398336,5.837559276,7.071786094,8.433104917,9.932323569,10.52826298,11.15995876,11.82955629,12.53932967,13.29168944,14.08919081,14.93454226,15.8306148,16.78045168,17.78727878
EL3_31_0,0,0,0,0,0,0.220820391,0.468139228,0.744341373,1.052002473,1.393903277,1.773044968,2.192665611,2.656257769,3.167587389,3.730714036,3.954556878,4.191830291,4.443340109,4.709940515,4.992536946,5.292089163,5.609614513,5.946191383,6.302962866,6.681140638
EL3_32_0,0,0,0,0,0,0.306834701,0.650489567,1.034278411,1.461780154,1.936858705,2.463684272,3.046756217,3.690927531,4.401431081,5.183907717,5.49494218,5.824638711,6.174117034,6.544564056,6.937237899,7.353472173,7.794680503,8.262361334,8.758103014,9.283589194
EL3_32_1,1.438774243,1.58640796,1.693128572,1.738757697,1.782719313,1.935749821,2.086703354,2.215492017,2.366448196,2.52523157,2.715392575,2.921211648,3.158643608,3.416044656,3.735424904,4.064809665,4.424529523,4.777721393,5.170592908,5.598718376,6.094203953,6.538623278,7.173578475,7.770583453,8.39933091
EL3_33_0,0,0,0,0,0,0.724834322,1.536648763,2.443271534,3.453157101,4.575433159,5.819950978,7.197339376,8.719062559,10.3974821,12.24592336,12.98067877,13.75951949,14.58509066,15.4601961,16.38780787,17.37107634,18.41334092,19.51814137,20.68922986,21.93058365
EL3_33_1,9.582856173,10.56616032,11.27696556,11.58087519,11.87367848,12.89292758,13.89834313,14.7561311,15.76156427,16.81912994,18.08568414,19.45652781,21.03792694,22.75232878,24.8795388,27.07338318,29.46927238,31.82168236,34.43837587,37.28987589,40.59002325,43.55004738,47.77912248,51.75543278,55.94316166
EL3_34_0,0,0,0,0,0,0.958439229,2.031891166,3.230706954,4.566065828,6.050037223,7.695647347,9.516950553,11.52910581,13.74845868,16.19262911,17.16418686,18.19403807,19.28568036,20.44282118,21.66939045,22.96955388,24.34772711,25.80859073,27.35710618,28.99853255
EL3_34_1,34.7861699,38.35560519,40.93585804,42.03906274,43.10195099,46.80186797,50.4515686,53.5653749,57.21513949,61.05414722,65.65179209,70.62801214,76.36855731,82.59190793,90.31376951,98.27751666,106.9746949,115.5140418,125.0127491,135.3638138,147.3434871,158.0884989,173.4402189,187.8743921,203.0760236
EL3_35_0,0,0,0,0,0,0.10426072,0.221032727,0.351442036,0.496704744,0.658133786,0.837146176,1.035270771,1.254156591,1.495581735,1.761462932,1.867150708,1.979179751,2.097930536,2.223806368,2.35723475,2.498668835,2.648588965,2.807504303,2.975954561,3.154511835
EL3_36_0,0,0,0,0,0,0.215890837,0.457688575,0.727724834,1.028517765,1.362786039,1.733463841,2.143716951,2.596959963,3.096874756,3.647430268,3.866276084,4.098252649,4.344147808,4.604796676,4.881084477,5.173949546,5.484386518,5.81344971,6.162256692,6.531992094
EL3_37_0,0,0,0,0,0,0.117214241,0.248494192,0.395105765,0.558416148,0.739901396,0.941154576,1.163894492,1.409975042,1.681395237,1.980309946,2.099128543,2.225076255,2.358580831,2.500095681,2.650101421,2.809107507,2.977653957,3.156313195,3.345691986,3.546433505
EL3_38_0,0,0,0,0,0,0.13429877,0.284713393,0.452694294,0.639807936,0.847745515,1.078332296,1.333537605,1.615485556,1.926466526,2.268949464,2.405086432,2.549391618,2.702355115,2.864496422,3.036366207,3.218548179,3.41166107,3.616360734,3.833342378,4.063342921
EL3_39_0,0,0,0,0,0,0.305733232,0.648154451,1.030565578,1.456532683,1.929905805,2.454840184,3.035819027,3.677677907,4.385630904,5.165298621,5.475216538,5.80372953,6.151953302,6.5210705,6.91233473,7.327074814,7.766699303,8.232701261,8.726663337,9.250263137
EL3_39_1,0.919432102,1.013775728,1.081974305,1.111133072,1.139226236,1.237018619,1.333483735,1.415784646,1.512251453,1.613720139,1.735240338,1.866766645,2.018494804,2.182983978,2.387080245,2.597569781,2.827444612,3.053147807,3.304207822,3.57779647,3.894430818,4.178431867,4.58419267,4.965701822,5.36749564
EL3_40_0,0,0,0,0,0,0.049868554,0.105721336,0.168096923,0.237576985,0.314789505,0.400412251,0.495176484,0.59987094,0.715346096,0.842518735,0.893069859,0.946654051,1.003453294,1.063660492,1.127480121,1.195128928,1.266836664,1.342846864,1.423417676,1.508822736
EL3_41_0,0,0,0,0,0,0.025699027,0.054481938,0.086626281,0.12243181,0.162222148,0.206346573,0.255181928,0.309134679,0.368643105,0.434179657,0.460230436,0.487844262,0.517114918,0.548141813,0.581030322,0.615892141,0.65284567,0.69201641,0.733537394,0.777549638
EL3_42_0,0,0,0,0,0,0.078281482,0.165956743,0.263871221,0.372937992,0.494142839,0.628549692,0.777306452,0.941651245,1.122919109,1.322549173,1.401902123,1.486016251,1.575177226,1.669687859,1.769869131,1.876061279,1.988624955,2.107942453,2.234419,2.36848414
EL3_42_1,1.496113046,1.649630341,1.76060404,1.808051602,1.853765199,2.012894361,2.169863776,2.303784993,2.460757159,2.625868454,2.823607856,3.037629341,3.284523568,3.5521827,3.884291061,4.22680264,4.600858247,4.968125709,5.37665415,5.821841505,6.337073438,6.799204001,7.459463773,8.080260913,8.734065551
EL3_43_0,0,0,0,0,0,0.076807013,0.162830869,0.258901081,0.365913528,0.484835424,0.61671066,0.762665516,0.923914796,1.101768395,1.297638332,1.375496631,1.458026429,1.545508015,1.638238496,1.736532806,1.840724774,1.951168261,2.068238356,2.192332658,2.323872617
EL3_43_1,3.075293095,3.390851254,3.61896012,3.71648962,3.81045492,4.137548394,4.46020246,4.735480452,5.058140172,5.397530051,5.803987719,6.243913563,6.751410047,7.301589249,7.98424525,8.688285294,9.457164776,10.21209108,11.05183023,11.96692257,13.02599308,13.97591257,15.33309097,16.60915307,17.95306281
EL3_44_0,0,0,0,0,0,0.04451551,0.094372882,0.150052883,0.212074741,0.280999031,0.357430768,0.442022716,0.535478948,0.638558645,0.752080182,0.797204993,0.845037293,0.89573953,0.949483902,1.006452936,1.066840113,1.130850519,1.198701551,1.270623644,1.346861062
EL3_44_1,0.383368671,0.422706422,0.451142668,0.463300779,0.475014574,0.515790327,0.556012659,0.590329049,0.630552086,0.672860719,0.72353008,0.778371613,0.841636559,0.91022237,0.995322851,1.083089086,1.178938261,1.273048021,1.377730622,1.491806818,1.623831455,1.742249231,1.911436253,2.070511248,2.238044187
EL3_45_0,0,0,0,0,0,0.004603529,0.009759481,0.015517575,0.021931506,0.029059245,0.03696336,0.045711355,0.055376042,0.06603593,0.07777565,0.082442189,0.087388721,0.092632044,0.098189967,0.104081365,0.110326246,0.116945821,0.123962571,0.131400325,0.139284344
EL3_46_0,0,0,0,0,0,0.056381994,0.119529826,0.190052424,0.268607426,0.355904839,0.452710956,0.559852549,0.678221373,0.808778987,0.952561919,1.009715634,1.070298572,1.134516486,1.202587475,1.274742724,1.351227287,1.432300924,1.51823898,1.609333319,1.705893318
EL3_47_0,0,0,0,0,0,0.467809965,0.991757126,1.576893831,2.228676614,2.952996514,3.756211566,4.645181636,5.627305754,6.710562111,7.903550931,8.377763987,8.880429826,9.413255616,9.978050953,10.57673401,11.21133805,11.88401833,12.59705943,13.352883,14.15405598
EL3_48_0,0,0,0,0,0,0.501763346,1.063738294,1.691343888,2.390432695,3.16732332,4.028835263,4.982326276,6.035732403,7.19761089,8.47718616,8.985817329,9.524966369,10.09646435,10.70225221,11.34438734,12.02505059,12.74655362,13.51134684,14.32202765,15.18134931
EL3_48_1,16.01344971,17.65660193,18.84439436,19.35224311,19.84153261,21.54475071,23.22485225,24.65826043,26.33839141,28.10563849,30.22211625,32.51286714,35.1554671,38.02032151,41.57499977,45.24102753,49.24468264,53.17568173,57.54831231,62.31331676,67.82803416,72.77438801,79.84139186,86.4860126,93.48392477
EL3_49_0,0,0,0,0,0,0.36157827,0.766545932,1.218808032,1.722582019,2.282421175,2.903239734,3.590339805,4.349440221,5.186707463,6.10878879,6.475316117,6.863835084,7.275665189,7.712205101,8.174937407,8.665433651,9.18535967,9.736481251,10.32067013,10.93991033
EL3_49_1,5.765805666,6.357439361,6.785116122,6.967972238,7.144145904,7.757406931,8.362344601,8.878457817,9.483406088,10.1197214,10.88178077,11.70658896,12.65808399,13.689604,14.96950212,16.28949275,17.73104955,19.14644581,20.72085599,22.43654437,24.42217454,26.20315962,28.74770633,31.14016971,33.65983926
EL3_50_0,0,0,0,0,0,0.414638107,0.879032786,1.39766213,1.975362477,2.617355282,3.329275918,4.117204552,4.987699229,5.94783133,7.005223567,7.425536981,7.8710692,8.343333352,8.843933353,9.374569354,9.937043515,10.53326613,11.16526209,11.83517782,12.54528849
EL3_51_0,0,0,0,0,0,0.359261198,0.761633741,1.210997648,1.711543342,2.267794928,2.884635149,3.567332134,4.321568071,5.153469925,6.069642356,6.433820897,6.819850151,7.22904116,7.662783629,8.122550647,8.609903686,9.126497907,9.674087782,10.25453305,10.86980503
EL3_51_1,10.69315373,11.79038635,12.58354755,12.92266903,13.24939737,14.38673963,15.50864555,16.46581932,17.5877449,18.7678432,20.18114404,21.71081765,23.47544227,25.3884797,27.76215445,30.21018401,32.88366789,35.50863493,38.42850615,41.61038925,45.29290127,48.59588239,53.31495042,57.75196758,62.4248989
EL3_52_0,0,0,0,0,0,0.182345146,0.38657171,0.614649018,0.868703946,1.151032729,1.464113631,1.810620523,2.193437434,2.61567414,3.080682876,3.265523849,3.461455279,3.669142596,3.889291152,4.122648621,4.370007538,4.632207991,4.91014047,5.204748898,5.517033832
EL3_52_1,3.280976521,3.617640012,3.861005379,3.965057901,4.065307839,4.414278156,4.758512147,5.052201432,5.396441455,5.758530591,6.192173183,6.661522387,7.202961526,7.789938113,8.518251884,9.269379918,10.08968402,10.89510171,11.79100475,12.7673008,13.89720464,14.91065715,16.3586071,17.72001548,19.15380932
EL3_53_0,0,0,0,0,0,0.430669628,0.913019612,1.451701183,2.051737672,2.718552416,3.457998673,4.276391693,5.180543079,6.177797622,7.276072754,7.71263712,8.175395347,8.665919068,9.185874212,9.737026664,10.32124826,10.94052316,11.59695455,12.29277182,13.03033813
EL3_54_0,0,0,0,0,0,0.342415152,0.725920121,1.154212993,1.631287697,2.161456198,2.749372284,3.400057058,4.118926264,4.91181957,5.785031938,6.132133854,6.500061886,6.890065599,7.303469535,7.741677707,8.206178369,8.698549071,9.220462016,9.773689737,10.36011112
EL3_55_0,0,0,0,0,0,0.213463449,0.452542513,0.719542595,1.016953535,1.347463433,1.713973487,2.119613879,2.567760814,3.062054771,3.606420063,3.822805267,4.052173583,4.295303998,4.553022238,4.826203572,5.115775786,5.422722334,5.748085674,6.092970814,6.458549063
EL3_56_0,0,0,0,0,0,0.281213061,0.596171689,0.947912985,1.339717019,1.775125051,2.257959065,2.79234271,3.38272374,4.03389806,4.751035493,5.036097622,5.33826348,5.658559289,5.998072846,6.357957217,6.73943465,7.143800729,7.572428772,8.026774499,8.508380968
EL3_57_0,0,0,0,0,0,0.154817241,0.328212551,0.521857957,0.737559245,0.977266,1.243082352,1.537278509,1.862303108,2.220796456,2.615604715,2.772540998,2.938893458,3.115227065,3.302140689,3.50026913,3.710285278,3.932902395,4.168876539,4.419009131,4.684149679
EL3_58_0,0,0,0,0,0,0.44600029,0.945520615,1.503377778,2.124773926,2.815325452,3.581093975,4.428619549,5.364956254,6.397710333,7.535081059,7.987185923,8.466417078,8.974402103,9.512866229,10.0836382,10.68865649,11.32997588,12.00977444,12.7303609,13.49418256
EL3_58_1,32.53615363,35.87471305,38.28807167,39.31991961,40.31405881,43.77466018,47.18829327,50.10069439,53.5143873,57.10508284,61.40534586,66.0596973,71.42893628,77.24975221,84.4721534,91.92079467,100.0554278,108.0424382,116.9267563,126.6083002,137.8131122,147.8631221,162.2218722,175.7224236,189.9407932
EL3_59_0,0,0,0,0,0,0.224563688,0.47607502,0.756959281,1.069835784,1.417532414,1.80310123,2.229835188,2.701286057,3.221283622,3.793956266,4.021593642,4.262889261,4.518662617,4.789782374,5.077169316,5.381799475,5.704707443,6.04698989,6.409809283,6.794397841
EL3_60_0,0,0,0,0,0,0.363000348,0.769560738,1.223601574,1.729356891,2.291397881,2.914658105,3.604460523,4.366546462,5.207106656,6.132814506,6.500783376,6.890830379,7.304280202,7.742537014,8.207089235,8.699514589,9.221485464,9.774774592,10.36126107,10.98293673
EL3_60_1,0.67127124,0.740150891,0.789942217,0.811230838,0.831741469,0.903139035,0.973567573,1.033654918,1.10408469,1.1781663,1.266887386,1.362913865,1.473689581,1.593782028,1.74279135,1.896468356,2.064298435,2.229082831,2.412380072,2.612125317,2.843297941,3.050645211,3.346888464,3.625425749,3.918772733
EL3_61_0,0,0,0,0,0,0.02930031,0.062116656,0.098765484,0.13958855,0.184954829,0.235262542,0.290941344,0.352454657,0.420302178,0.495022566,0.52472392,0.556207355,0.589579796,0.624954584,0.662451859,0.70219897,0.744330909,0.788990763,0.836330209,0.886510021
EL3_62_0,0,0,0,0,0,0.064284959,0.136284113,0.216691739,0.306257658,0.405791397,0.516166658,0.6383261,0.773286475,0.922144122,1.086080855,1.151245706,1.220320448,1.293539675,1.371152056,1.453421179,1.54062645,1.633064037,1.731047879,1.834910752,1.945005397
EL3_63_0,0,0,0,0,0,0.05153191,0.109247649,0.173703761,0.245501316,0.325289244,0.413767918,0.511692992,0.61987951,0.739206316,0.870620772,0.922858019,0.9782295,1.03692327,1.099138666,1.165086986,1.234992205,1.309091737,1.387637241,1.470895476,1.559149204
EL3_64_0,0,0,0,0,0,0.237862894,0.504269335,0.801788243,1.13319405,1.501482116,1.909885252,2.361891428,2.861262758,3.412055839,4.018643544,4.259762157,4.515347886,4.786268759,5.073444885,5.377851578,5.700522673,6.042554033,6.405107275,6.789413712,7.196778534
EL3_65_0,0,0,0,0,0,0.006534208,0.01385252,0.022025507,0.031129383,0.041246433,0.052465462,0.064882288,0.078600258,0.093730808,0.110394062,0.117017706,0.124038768,0.131481094,0.13936996,0.147732158,0.156596087,0.165991852,0.175951364,0.186508445,0.197698952
EL3_66_0,0,0,0,0,0,0.034855805,0.073894307,0.117491948,0.166055287,0.220023255,0.279869581,0.346105382,0.419281948,0.499993723,0.588881496,0.624214386,0.661667249,0.701367284,0.743449321,0.78805628,0.835339657,0.885460037,0.938587639,0.994902897,1.054597071
EL3_67_0,0,0,0,0,0,0.010085297,0.02138083,0.03399552,0.048047002,0.063662277,0.080978416,0.100143308,0.121316465,0.144669885,0.170388975,0.180612314,0.191449052,0.202935996,0.215112155,0.228018885,0.241700018,0.256202019,0.27157414,0.287868588,0.305140704
EL3_68_0,0,0,0,0,0,0.085672695,0.181626113,0.288785519,0.408150201,0.540799016,0.687896348,0.850698484,1.030560449,1.228943336,1.447422151,1.53426748,1.626323529,1.723902941,1.827337117,1.936977344,2.053195985,2.176387744,2.306971009,2.445389269,2.592112625
EL3_69_0,0,0,0,0,0,0.409155017,0.867408636,1.379179731,1.949240686,2.58274391,3.285250253,4.06275948,4.921742912,5.869178423,6.91258792,7.327343196,7.766983787,8.233002815,8.726982983,9.250601962,9.80563808,10.39397637,11.01761495,11.67867184,12.37939215
EL3_70_0,0,0,0,0,0,0.119995325,0.254390089,0.404480242,0.571665409,0.757456666,0.96348488,1.191509634,1.443428814,1.721288861,2.02729577,2.148933516,2.277869527,2.414541698,2.5594142,2.712979052,2.875757795,3.048303263,3.231201459,3.425073546,3.630577959
EL3_71_0,0,0,0,0,0,0.046737877,0.0990843,0.157544036,0.222662238,0.295027465,0.375274936,0.464090004,0.562211891,0.67043768,0.7896266,0.837004196,0.887224448,0.940457915,0.99688539,1.056698513,1.120100424,1.18730645,1.258544837,1.334057527,1.414100978
EL3_72_0,0,0,0,0,0,0.301499232,0.639178371,1.01629361,1.436361635,1.903179166,2.420843899,2.993776955,3.62674694,4.324895726,5.093766078,5.399392042,5.723355565,6.066756899,6.430762313,6.816608052,7.225604535,7.659140807,8.118689255,8.60581061,9.122159247
EL3_72_1,1.105681891,1.219136749,1.301150344,1.336215816,1.369999825,1.487602057,1.603608157,1.702580802,1.818588934,1.940612179,2.086748781,2.244918434,2.427382236,2.625192058,2.870632202,3.123760702,3.400201383,3.67162538,3.973542739,4.302552367,4.683327483,5.024858757,5.512814714,5.971606353,6.454791732
EL3_73_0,0,0,0,0,0,0.270626067,0.573727261,0.912226346,1.289279902,1.70829587,2.172952347,2.687217735,3.255372342,3.882031518,4.572170455,4.846500682,5.137290723,5.445528166,5.772259856,6.118595447,6.485711174,6.874853845,7.287345075,7.72458578,8.188060927
EL3_73_1,5.666863019,6.248344134,6.668681857,6.848400116,7.021550599,7.624287915,8.218844706,8.726101292,9.320668502,9.946064485,10.69504673,11.50570101,12.44086815,13.45468702,14.71262177,16.00996104,17.42678037,18.81788808,20.36528099,22.05152773,24.003084,25.75350694,28.25438861,30.60579672,33.08222812
