Fuel,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EL3_13_0,0,0,0,0,0,0.017710552,0.036837949,0.057467201,0.079687852,0.103594207,0.129285571,0.156866492,0.186447031,0.218143026,0.252076386,0.262159441,0.272645819,0.283551652,0.294893718,0.306689466,0.318957045,0.331715327,0.34498394,0.358783297,0.373134629
EL3_14_0,0,0,0,0,0,0.003114429,0.006478012,0.010105698,0.014013235,0.018217205,0.022735072,0.02758522,0.032787005,0.038360796,0.044328031,0.046101152,0.047945198,0.049863006,0.051857526,0.053931827,0.0560891,0.058332664,0.060665971,0.06309261,0.065616314
EL3_15_0,0,0,0,0,0,0.056541352,0.117606013,0.18346538,0.254405327,0.330726925,0.412747203,0.500799939,0.595236499,0.696426704,0.804759747,0.836950137,0.870428143,0.905245268,0.941455079,0.979113282,1.018277814,1.059008926,1.101369283,1.145424054,1.191241017
EL3_16_0,0,0,0,0,0,0.05254966,0.109303293,0.170513138,0.236444884,0.30737835,0.38360818,0.465444592,0.553214144,0.647260549,0.747945523,0.777863344,0.808977877,0.841336992,0.874990472,0.909990091,0.946389695,0.984245282,1.023615094,1.064559698,1.107142085
EL3_16_1,0.006409524,0.007067209,0.007542633,0.007542633,0.007941746,0.008314784,0.008620607,0.008911789,0.009214559,0.009545686,0.010076582,0.010738913,0.01132725,0.011956933,0.012646723,0.013365264,0.014102227,0.014887307,0.015724536,0.016601738,0.017485124,0.018492852,0.019537783,0.020641502,0.021777647
EL3_17_0,0,0,0,0,0,0.501508425,1.043137523,1.627294537,2.256515091,2.933469618,3.660970083,4.441977034,5.279606989,6.177140177,7.138028649,7.423549795,7.720491787,8.029311459,8.350483917,8.684503274,9.031883405,9.393158741,9.76888509,10.15964049,10.56602611
EL3_17_1,2.093656153,2.308487529,2.463783776,2.463783776,2.59415321,2.716004945,2.815901442,2.911015347,3.009914462,3.118076434,3.291492342,3.507841303,3.700020238,3.90570464,4.131023062,4.365732584,4.606459853,4.862904531,5.136383559,5.422919425,5.711475419,6.040647581,6.38197191,6.742499288,7.113618297
EL3_18_0,0,0,0,0,0,0.238386494,0.495843907,0.773516495,1.072609539,1.394392401,1.740201717,2.111444749,2.509602902,2.936235396,3.392983124,3.528702449,3.669850547,3.816644569,3.969310351,4.128082765,4.293206076,4.464934319,4.643531692,4.829272959,5.022443878
EL3_19_0,0,0,0,0,0,0.070224332,0.14606661,0.227863912,0.315971291,0.410762679,0.512631823,0.621993278,0.739283439,0.864961624,0.99951121,1.039491659,1.081071325,1.124314178,1.169286745,1.216058215,1.264700543,1.315288565,1.367900108,1.422616112,1.479520757
EL3_20_0,0,0,0,0,0,0.537916725,1.118866788,1.74543219,2.420332637,3.146432428,3.92674767,4.764453839,5.662893706,6.625585636,7.656232291,7.962481582,8.280980845,8.612220079,8.956708882,9.314977238,9.687576327,10.07507938,10.47808256,10.89720586,11.33309409
EL3_20_1,7.683827325,8.472269686,9.042215014,9.042215014,9.520677641,9.967879864,10.33450522,10.68357822,11.04654313,11.44350321,12.07994864,12.87396062,13.57926733,14.33413982,15.16107019,16.02246638,16.90594802,17.84711337,18.85079567,19.90239725,20.9614128,22.16949182,23.42216991,24.7453242,26.10735033
EL3_21_0,0,0,0,0,0,0.067197281,0.139770345,0.218041739,0.302351211,0.393056574,0.490534605,0.595181987,0.707416305,0.827677076,0.956426844,0.994683918,1.034471274,1.075850125,1.11888413,1.163639495,1.210185075,1.258592478,1.308936177,1.361293624,1.415745369
EL3_21_1,0.030400582,0.033520005,0.035774958,0.035774958,0.037667965,0.039437293,0.040887823,0.042268908,0.043704956,0.045275504,0.047793561,0.050935019,0.053725521,0.056712127,0.059983825,0.063391885,0.066887325,0.070610987,0.074581993,0.078742589,0.082932517,0.087712206,0.092668349,0.097903326,0.103292097
EL3_22_0,0,0,0,0,0,0.076047156,0.158178085,0.246757813,0.342170834,0.444822084,0.55513796,0.673567392,0.800582957,0.93668206,1.082388158,1.125683684,1.170711032,1.217539473,1.266241052,1.316890694,1.369566322,1.424348975,1.481322934,1.540575851,1.602198885
EL3_23_0,0,0,0,0,0,0.123259957,0.25638071,0.399953907,0.554602752,0.720983577,0.899787504,1.091742172,1.297613553,1.518207857,1.754373523,1.824548464,1.897530403,1.973431619,2.052368884,2.134463639,2.219842185,2.308635872,2.400981307,2.497020559,2.596901382
EL3_24_0,0,0,0,0,0,0.004943523,0.010282528,0.016040743,0.022243164,0.028916113,0.036087309,0.043785935,0.052042711,0.060889972,0.070361746,0.073176216,0.076103264,0.079147395,0.082313291,0.085605822,0.089030055,0.092591257,0.096294908,0.100146704,0.104152572
EL3_25_0,0,0,0,0,0,0.000311443,0.000647801,0.00101057,0.001401323,0.00182172,0.002273507,0.002758522,0.0032787,0.00383608,0.004432803,0.004610115,0.00479452,0.004986301,0.005185753,0.005393183,0.00560891,0.005833266,0.006066597,0.006309261,0.006561631
EL3_26_0,0,0,0,0,0,0.002845377,0.005918385,0.00923268,0.01280265,0.016643445,0.02077102,0.025202171,0.02995458,0.035046858,0.040498592,0.042118536,0.043803277,0.045555408,0.047377625,0.04927273,0.051243639,0.053293384,0.05542512,0.057642124,0.059947809
EL3_27_0,0,0,0,0,0,0.066288452,0.137879981,0.21509277,0.298261974,0.387740566,0.483900227,0.587132275,0.697848647,0.816482917,0.943491371,0.981231025,1.020480266,1.061299477,1.103751456,1.147901514,1.193817575,1.241570278,1.291233089,1.342882413,1.396597709
EL3_28_0,0,0,0,0,0,0.047806773,0.099438087,0.155123416,0.21510447,0.279635811,0.348985492,0.42343573,0.503283611,0.588841825,0.680439442,0.70765702,0.7359633,0.765401832,0.796017906,0.827858622,0.860972967,0.895411885,0.931228361,0.968477495,1.007216595
EL3_29_0,0,0,0,0,0,0.024318398,0.050582268,0.078908339,0.109419563,0.142245432,0.177522299,0.215393723,0.256010825,0.299532665,0.346126635,0.359971701,0.374370569,0.389345391,0.404919207,0.421115975,0.437960614,0.455479039,0.4736982,0.492646128,0.512351974
EL3_30_0,0,0,0,0,0,0.391189157,0.813673447,1.269330578,1.760138401,2.288179921,2.855648542,3.464853564,4.118225951,4.818324362,5.567841485,5.790555145,6.02217735,6.263064444,6.513587022,6.774130503,7.045095723,7.326899552,7.619975534,7.924774556,8.241765538
EL3_31_0,0,0,0,0,0,0.146935898,0.305626667,0.476777601,0.661131607,0.859471089,1.072619919,1.301445501,1.546860939,1.809827298,2.091355989,2.175010229,2.262010638,2.352491063,2.446590706,2.544454334,2.646232507,2.752081808,2.86216508,2.976651683,3.09571775
EL3_32_0,0,0,0,0,0,0.204170603,0.424674854,0.662492772,0.918656644,1.194253638,1.49042854,1.808386628,2.149396678,2.514794114,2.905984309,3.022223681,3.143112629,3.268837134,3.399590619,3.535574244,3.676997214,3.824077102,3.977040186,4.136121794,4.301566665
EL3_32_1,1.438774411,1.58640796,1.693128572,1.693128572,1.782719313,1.866456634,1.93510617,2.000469078,2.068433206,2.142762831,2.261935395,2.410611838,2.542678478,2.684026165,2.838866481,3.000160423,3.1655898,3.341820286,3.52975689,3.72666624,3.924963835,4.151173131,4.385733477,4.633490285,4.888525732
EL3_33_0,0,0,0,0,0,0.482311355,1.003207619,1.565003886,2.170138721,2.821180338,3.520833061,4.271944114,5.077510719,5.940687541,6.864794492,7.139386272,7.424961722,7.721960191,8.030838599,8.352072143,8.686155029,9.03360123,9.394945279,9.77074309,10.16157281
EL3_33_1,9.582857295,10.56616032,11.27696556,11.27696556,11.87367848,12.43140511,12.88864059,13.32398571,13.77665608,14.2717234,15.065464,16.05571315,16.93533386,17.87677033,18.90807353,19.98236066,21.08419157,22.25796251,23.50970124,24.82120233,26.14194972,27.64860107,29.210874,30.86104106,32.55968699
EL3_34_0,0,0,0,0,0,0.637754187,1.326528708,2.069384784,2.869546901,3.730410971,4.655552892,5.648737509,6.713928011,7.855295773,9.077230671,9.440319898,9.817932694,10.21065,10.619076,11.04383904,11.4855926,11.94501631,12.42281696,12.91972964,13.43651882
EL3_34_1,34.78617397,38.35560519,40.93585804,40.93585804,43.10195099,45.12652204,46.78630601,48.36662705,50.00983947,51.80695461,54.68826631,58.28291225,61.47597232,64.89342622,68.6371001,72.53680744,76.53649986,80.79733761,85.34120172,90.10200567,94.89637413,100.3655817,106.036698,112.0268736,118.1930296
EL3_35_0,0,0,0,0,0,0.069376032,0.144302147,0.225111349,0.312154405,0.405800726,0.506439306,0.614479691,0.730353004,0.854513015,0.987437262,1.026934752,1.068012142,1.110732628,1.155161933,1.201368411,1.249423147,1.299400073,1.351376076,1.405431119,1.461648364
EL3_36_0,0,0,0,0,0,0.143655728,0.298803914,0.466134106,0.646372627,0.840284415,1.04867495,1.272392273,1.512329102,1.769425049,2.044668946,2.126455704,2.211513932,2.299974489,2.391973469,2.487652407,2.587158504,2.690644844,2.798270637,2.910201463,3.026609521
EL3_37_0,0,0,0,0,0,0.077995423,0.16223048,0.253079549,0.350936974,0.456218067,0.569360147,0.690823645,0.821093247,0.960679099,1.11011807,1.154522793,1.200703705,1.248731853,1.298681127,1.350628372,1.404653507,1.460839647,1.519273233,1.580044162,1.643245929
EL3_38_0,0,0,0,0,0,0.089363624,0.185876338,0.289967087,0.402087694,0.522714002,0.652347075,0.791514451,0.940771462,1.10070261,1.271923016,1.322799937,1.375711934,1.430740412,1.487970028,1.547488829,1.609388383,1.673763918,1.740714475,1.810343054,1.882756776
EL3_39_0,0,0,0,0,0,0.203437675,0.423150364,0.660114568,0.915358868,1.189966528,1.485078227,1.801894915,2.141680814,2.505766552,2.89555246,3.011374559,3.131829541,3.257102723,3.387386831,3.522882305,3.663797597,3.810349501,3.962763481,4.12127402,4.286124981
EL3_39_1,0.91943221,1.013775728,1.081974305,1.081974305,1.139226236,1.192737606,1.236607302,1.278376714,1.321808407,1.369307898,1.445463752,1.540473719,1.624869384,1.715195995,1.814144915,1.91721795,2.022933688,2.135551749,2.255650471,2.381483122,2.508202915,2.652759359,2.802652445,2.960978579,3.123956043
EL3_40_0,0,0,0,0,0,0.03318299,0.069020619,0.107672166,0.149305404,0.194097025,0.242233087,0.293909479,0.349332409,0.408718919,0.472297417,0.491189314,0.510836886,0.531270362,0.552521176,0.574622023,0.597606904,0.62151118,0.646371628,0.672226493,0.699115552
EL3_41_0,0,0,0,0,0,0.017100367,0.035568762,0.055487269,0.076942347,0.100025051,0.124831264,0.151461933,0.180023327,0.210627292,0.243391538,0.253127199,0.263252287,0.273782378,0.284733674,0.296123021,0.307967941,0.320286659,0.333098125,0.34642205,0.360278932
EL3_42_0,0,0,0,0,0,0.052089211,0.108345559,0.169019071,0.234373112,0.304685046,0.380246937,0.461366284,0.548366783,0.641589136,0.741391891,0.771047566,0.801889469,0.833965048,0.86732365,0.902016596,0.93809726,0.97562115,1.014645996,1.055231836,1.097441109
EL3_42_1,1.496113221,1.649630341,1.76060404,1.76060404,1.853765199,1.940839665,2.012225059,2.080192844,2.150865515,2.228157365,2.352079258,2.506680834,2.644010664,2.790991415,2.952002511,3.119724426,3.291746583,3.475000301,3.670426655,3.875183342,4.0813836,4.31660791,4.56051608,4.818146625,5.083345882
EL3_43_0,0,0,0,0,0,0.051108086,0.106304819,0.165835517,0.229958583,0.298946158,0.373084806,0.452676231,0.538038035,0.6295045,0.727427423,0.75652452,0.7867855,0.81825692,0.850987197,0.885026685,0.920427753,0.957244863,0.995534657,1.035356043,1.076770285
EL3_43_1,3.075293455,3.390851254,3.61896012,3.61896012,3.81045492,3.989438389,4.13617263,4.275881899,4.42115112,4.580026207,4.834750369,5.152537291,5.434821762,5.73694391,6.06790574,6.412661805,6.766257113,7.142939138,7.544642286,7.965524135,8.389373275,8.87288199,9.374240569,9.903805792,10.44892867
EL3_44_0,0,0,0,0,0,0.029621026,0.061611734,0.096114305,0.133278502,0.173262053,0.216231042,0.262360331,0.311833994,0.364845772,0.421599559,0.438463542,0.456002083,0.474242167,0.493211853,0.512940327,0.533457941,0.554796258,0.576988109,0.600067633,0.624070338
EL3_44_1,0.383368716,0.422706422,0.451142668,0.451142668,0.475014574,0.497326807,0.515618823,0.5330351,0.551144485,0.57094999,0.602704122,0.642319712,0.677509536,0.715172342,0.756430327,0.799407913,0.843487407,0.890444911,0.940521569,0.992989061,1.045826458,1.106101069,1.168600859,1.234616913,1.302572397
EL3_45_0,0,0,0,0,0,0.00306323,0.006371518,0.009939569,0.013782868,0.017917729,0.022361326,0.027131742,0.032248013,0.037730175,0.043599314,0.045343286,0.047157018,0.049043299,0.051005031,0.053045232,0.055167041,0.057373723,0.059668672,0.062055418,0.064537635
EL3_46_0,0,0,0,0,0,0.037517092,0.078035551,0.121735459,0.168806503,0.219448454,0.273871671,0.332297628,0.394959466,0.462102575,0.533985198,0.555344606,0.57755839,0.600660726,0.624687155,0.649674641,0.675661627,0.702688092,0.730795615,0.76002744,0.790428538
EL3_47_0,0,0,0,0,0,0.311285009,0.647472818,1.010057596,1.4006132,1.82079716,2.272354856,2.757123892,3.277038683,3.834135259,4.430556299,4.607778551,4.792089693,4.983773281,5.183124212,5.390449181,5.606067148,5.830309834,6.063522227,6.306063116,6.558305641
EL3_48_0,0,0,0,0,0,0.333877897,0.694466027,1.083367002,1.502268909,1.952949582,2.437281078,2.957234375,3.514884285,4.112414614,4.752123554,4.942208496,5.139896836,5.345492709,5.559312418,5.781684914,6.012952311,6.253470403,6.50360922,6.763753588,7.034303732
EL3_48_1,16.01345158,17.65660193,18.84439436,18.84439436,19.84153261,20.77352273,21.53758693,22.2650712,23.02150686,23.84879003,25.17517176,26.82992944,28.29982127,29.87301045,31.59637159,33.3915611,35.2327777,37.19420982,39.28593017,41.4775165,43.68455391,46.20224645,48.81288555,51.57040029,54.40892575
EL3_49_0,0,0,0,0,0,0.240597472,0.500442741,0.780690676,1.082557738,1.407325059,1.756341674,2.131027897,2.532878872,2.963468281,3.424452235,3.561430325,3.703887538,3.852043039,4.006124761,4.166369751,4.333024541,4.506345523,4.686599344,4.874063318,5.069025851
EL3_49_1,5.765806341,6.357439361,6.785116122,6.785116122,7.144145904,7.479718439,7.754827538,8.016765659,8.289128024,8.586999755,9.064577003,9.660389362,10.18963889,10.75608167,11.3765954,12.02297167,12.68592046,13.39215407,14.14529929,14.93440227,15.72906857,16.63558941,17.57557661,18.56844788,19.59048788
EL3_50_0,0,0,0,0,0,0.27590397,0.573880258,0.895253202,1.241417773,1.613843105,2.014076195,2.443745784,2.904566417,3.398342708,3.926973796,4.084052748,4.247414858,4.417311452,4.59400391,4.777764067,4.968874629,5.167629615,5.374334799,5.589308191,5.812880519
EL3_51_0,0,0,0,0,0,0.239055671,0.497235796,0.775687842,1.075620475,1.398306617,1.745086658,2.117371812,2.516647639,2.944477738,3.402507608,3.538607912,3.680152229,3.827358318,3.980452651,4.139670757,4.305257587,4.47746789,4.656566606,4.84282927,5.036542441
EL3_51_1,10.69315498,11.79038635,12.58354755,12.58354755,13.24939737,13.87174382,14.38195593,14.8677414,15.37285947,15.92528673,16.81099243,17.91597472,18.89751084,19.94802488,21.09881787,22.29757502,23.52706726,24.83683471,26.23360353,27.69705894,29.17083197,30.85204831,32.59533072,34.43669093,36.33214691
EL3_52_0,0,0,0,0,0,0.12133412,0.252374969,0.393704952,0.545937534,0.709718794,0.885729054,1.074684586,1.277339394,1.494487091,1.72696286,1.796041375,1.86788303,1.942598351,2.020302285,2.101114376,2.185158951,2.272565309,2.363467922,2.458006639,2.556326904
EL3_52_1,3.280976905,3.617640012,3.861005379,3.861005379,4.065307839,4.256262178,4.412810377,4.561863758,4.716848954,4.886350012,5.158110773,5.497152092,5.798316467,6.120645314,6.473742713,6.84155694,7.218801602,7.620677079,8.049247155,8.498278653,8.950475902,9.46632291,10.00121363,10.56619752,11.1477796
EL3_53_0,0,0,0,0,0,0.286571491,0.5960687,0.929867172,1.289415812,1.676240556,2.091948214,2.5382305,3.016868251,3.529735854,4.078805876,4.241958111,4.411636435,4.588101892,4.771625968,4.962491007,5.160990647,5.367430273,5.582127484,5.805412583,6.037629087
EL3_54_0,0,0,0,0,0,0.227846158,0.473920009,0.739315215,1.025183764,1.332738894,1.663258139,2.018086542,2.398640005,2.806408806,3.242961286,3.372679738,3.507586927,3.647890405,3.793806021,3.945558262,4.103380592,4.267515816,4.438216448,4.615745106,4.800374911
EL3_55_0,0,0,0,0,0,0.142040522,0.295444286,0.460893086,0.639105079,0.830836603,1.036884081,1.258086018,1.495325096,1.749530362,2.02167953,2.102546711,2.186648579,2.274114522,2.365079103,2.459682267,2.558069558,2.66039234,2.766808034,2.877480355,2.99257957
EL3_56_0,0,0,0,0,0,0.18712173,0.389213199,0.60717259,0.841945992,1.094529789,1.365973177,1.657380788,1.969915451,2.304801077,2.663325689,2.769858717,2.880653065,2.995879188,3.115714356,3.24034293,3.369956647,3.504754913,3.644945109,3.790742914,3.94237263
EL3_57_0,0,0,0,0,0,0.103016801,0.214274947,0.334268917,0.463519565,0.602575435,0.752014142,0.912443826,1.084504662,1.268870454,1.466250303,1.524900315,1.585896328,1.649332181,1.715305468,1.783917687,1.855274394,1.92948537,2.006664785,2.086931376,2.170408631
EL3_58_0,0,0,0,0,0,0.296772652,0.617287117,0.962967902,1.335315491,1.735910139,2.166415853,2.628584569,3.124260516,3.655384804,4.224000217,4.392960226,4.568678635,4.751425781,4.941482812,5.139142124,5.344707809,5.558496122,5.780835967,6.012069405,6.252552181
EL3_58_1,32.53615744,35.87471305,38.28807167,38.28807167,40.31405881,42.20767788,43.7601048,45.23820855,46.77513578,48.45601109,51.15095567,54.51309508,57.49962373,60.69603211,64.19756013,67.84502915,71.58601608,75.57125712,79.82121799,84.27408673,88.75834899,93.87380086,99.17810171,104.7808247,110.5481454
EL3_59_0,0,0,0,0,0,0.149426722,0.310807582,0.484859828,0.672338962,0.87404065,1.090802732,1.323507314,1.573082979,1.840507086,2.126808188,2.211880516,2.300355736,2.392369966,2.488064764,2.587587355,2.691090849,2.798734483,2.910683862,3.027111217,3.148195666
EL3_60_0,0,0,0,0,0,0.241543736,0.50241097,0.783761113,1.086815411,1.412860034,1.763249322,2.139409178,2.542840623,2.975123529,3.437920522,3.575437343,3.718454837,3.86719303,4.021880751,4.182755981,4.35006622,4.524068869,4.705031624,4.893232889,5.088962205
EL3_60_1,0.671271318,0.740150891,0.789942217,0.789942217,0.831741469,0.870809764,0.902838735,0.933334305,0.965043494,0.999722555,1.055323435,1.124689578,1.18630629,1.252253145,1.324495091,1.399748026,1.47693038,1.559152075,1.64683535,1.738704928,1.831222203,1.936761898,2.04619784,2.161790693,2.280779451
EL3_61_0,0,0,0,0,0,0.019496693,0.040553121,0.063262868,0.087724511,0.114041864,0.142324246,0.172686752,0.20525054,0.240143132,0.27749873,0.288598679,0.300142626,0.312148331,0.324634265,0.337619635,0.351124421,0.365169398,0.379776173,0.39496722,0.410765909
EL3_62_0,0,0,0,0,0,0.042775797,0.088973657,0.138798905,0.192467815,0.25020816,0.312259784,0.378875204,0.450320243,0.526874684,0.608832968,0.633186287,0.658513738,0.684854288,0.712248459,0.740738398,0.770367934,0.801182651,0.833229957,0.866559155,0.901221521
EL3_63_0,0,0,0,0,0,0.034289802,0.071322788,0.111263549,0.154285454,0.200571091,0.250312721,0.303712768,0.360984319,0.422351653,0.488050799,0.507572831,0.527875744,0.548990774,0.570950405,0.593788421,0.617539958,0.642241556,0.667931218,0.694648467,0.722434406
EL3_64_0,0,0,0,0,0,0.158276135,0.32921436,0.513574401,0.712156503,0.925803454,1.155402711,1.401888623,1.666244763,1.949506373,2.252762919,2.342873436,2.436588374,2.534051909,2.635413985,2.740830544,2.850463766,2.964482317,3.083061609,3.206384074,3.334639437
EL3_65_0,0,0,0,0,0,0.004347921,0.009043676,0.014108135,0.01956328,0.025432264,0.031739466,0.038510552,0.045772541,0.053553873,0.061884476,0.064359855,0.066934249,0.069611619,0.072396084,0.075291927,0.078303604,0.081435749,0.084693179,0.088080906,0.091604142
EL3_66_0,0,0,0,0,0,0.02319337,0.04824221,0.075257847,0.104357548,0.135664813,0.169309686,0.205429086,0.244167142,0.285675556,0.330113976,0.343318535,0.357051276,0.371333328,0.386186661,0.401634127,0.417699492,0.434407472,0.451783771,0.469855121,0.488649326
EL3_67_0,0,0,0,0,0,0.006710849,0.013958565,0.021775361,0.030195168,0.039253718,0.04898864,0.05943955,0.070648151,0.082658337,0.095516301,0.099336953,0.103310431,0.107442848,0.111740562,0.116210184,0.120858592,0.125692935,0.130720653,0.135949479,0.141387458
EL3_68_0,0,0,0,0,0,0.057007391,0.118575373,0.184977582,0.256502247,0.333452921,0.416149245,0.504927751,0.600142698,0.702166957,0.811392928,0.843848645,0.877602591,0.912706694,0.949214962,0.98718356,1.026670903,1.067737739,1.110447249,1.154865139,1.201059744
EL3_69_0,0,0,0,0,0,0.272255472,0.566291382,0.883414556,1.225001518,1.592501973,1.987442463,2.411430188,2.866157024,3.353403718,3.875044296,4.030046068,4.191247911,4.358897827,4.53325374,4.71458389,4.903167245,5.099293935,5.303265693,5.51539632,5.736012173
EL3_70_0,0,0,0,0,0,0.079845981,0.166079641,0.259084241,0.35926348,0.467042525,0.582869071,0.707214472,0.840574916,0.983472652,1.136457286,1.181915578,1.229192201,1.278359889,1.329494284,1.382674056,1.437981018,1.495500259,1.555320269,1.61753308,1.682234403
EL3_71_0,0,0,0,0,0,0.031099809,0.064687602,0.10091266,0.139932222,0.181911888,0.227026036,0.275458257,0.327401814,0.383060123,0.442647253,0.460353143,0.478767269,0.49791796,0.517834678,0.538548065,0.560089988,0.582493587,0.605793331,0.630025064,0.655226066
EL3_72_0,0,0,0,0,0,0.200620333,0.417290292,0.650972856,0.90268236,1.173487068,1.464511861,1.776941058,2.112021372,2.471065005,2.855452894,2.96967101,3.088457851,3.211996165,3.340476011,3.474095052,3.613058854,3.757581208,3.907884456,4.064199835,4.226767828
EL3_72_1,1.105682021,1.219136749,1.301150344,1.301150344,1.369999825,1.434351019,1.487107419,1.537338081,1.589567752,1.646689237,1.738272017,1.852528198,1.954019932,2.062644046,2.181637095,2.305589683,2.432720307,2.568151461,2.712578637,2.863901267,3.016290748,3.190130058,3.370387056,3.560785389,3.756777274
EL3_73_0,0,0,0,0,0,0.180077048,0.37456026,0.584314005,0.810248754,1.05332338,1.314547578,1.594984395,1.895752881,2.21803087,2.563057895,2.66558021,2.772203419,2.883091556,2.998415218,3.118351826,3.2430859,3.372809335,3.507721709,3.648030577,3.7939518
EL3_73_1,5.666863682,6.248344134,6.668681857,6.668681857,7.021550599,7.351364626,7.621752785,7.879195984,8.146884543,8.439644722,8.909026627,9.494614699,10.01478217,10.57150466,11.18137022,11.81665451,12.46822694,13.16234141,13.90256247,14.67812425,15.45915387,16.35011859,17.27397538,18.24980873,19.25431028
