,Column,Fuel,Technology,Outputactivity,ModeofOperation
1381,0,EL3_251_0,SOPV12h_251_0,1.0,1
1382,0,EL3_251_1,SOPV8h_251_1,1.0,1
1383,0,EL3_251_0,SOPV8h_251_0,1.0,1
1384,0,EL3_251_1,SOPV_251_1,1.0,1
1385,0,EL3_251_0,SOPV_251_0,1.0,1
1386,0,EL3_252_1,TRLV_252_1,0.865,1
1387,0,EL3_252_1,BACKSTOP,0.865,1
1388,0,EL3_252_0,TRLV_252_0,0.865,1
1389,0,EL3_252_0,BACKSTOP,0.865,1
1390,0,EL3_252_1,KEEL00d_252,0.865,1
1391,0,EL3_252_1,SOPV12h_252_1,1.0,1
1392,0,EL3_252_0,SOPV12h_252_0,1.0,1
1393,0,EL3_252_1,SOPV8h_252_1,1.0,1
1394,0,EL3_252_0,SOPV8h_252_0,1.0,1
1395,0,EL3_252_1,SOPV_252_1,1.0,1
1396,0,EL3_252_0,SOPV_252_0,1.0,1
1397,0,EL3_253_1,TRLV_253_1,0.865,1
1398,0,EL3_253_1,BACKSTOP,0.865,1
1399,0,EL3_253_0,TRLV_253_0,0.865,1
1400,0,EL3_253_0,BACKSTOP,0.865,1
1401,0,EL3_253_1,KEEL00d_253,0.865,1
1402,0,EL3_253_1,SOPV12h_253_1,1.0,1
1403,0,EL3_253_0,SOPV12h_253_0,1.0,1
1404,0,EL3_253_1,SOPV8h_253_1,1.0,1
1405,0,EL3_253_0,SOPV8h_253_0,1.0,1
1406,0,EL3_253_1,SOPV_253_1,1.0,1
1407,0,EL3_253_0,SOPV_253_0,1.0,1
1408,0,EL3_257_1,TRLV_257_1,0.865,1
1409,0,EL3_257_1,BACKSTOP,0.865,1
1410,0,EL3_257_0,TRLV_257_0,0.865,1
1411,0,EL3_257_0,BACKSTOP,0.865,1
1412,0,EL3_257_1,KEEL00d_257,0.865,1
1413,0,EL3_257_1,SOPV12h_257_1,1.0,1
1414,0,EL3_257_0,SOPV12h_257_0,1.0,1
1415,0,EL3_257_1,SOPV8h_257_1,1.0,1
1416,0,EL3_257_0,SOPV8h_257_0,1.0,1
1417,0,EL3_257_1,SOPV_257_1,1.0,1
1418,0,EL3_257_0,SOPV_257_0,1.0,1
1419,0,EL3_258_1,TRLV_258_1,0.865,1
1420,0,EL3_258_1,BACKSTOP,0.865,1
1421,0,EL3_258_0,TRLV_258_0,0.865,1
1422,0,EL3_258_0,BACKSTOP,0.865,1
1423,0,EL3_258_1,KEEL00d_258,0.865,1
1424,0,EL3_258_1,SOPV12h_258_1,1.0,1
1425,0,EL3_258_0,SOPV12h_258_0,1.0,1
1426,0,EL3_258_1,SOPV8h_258_1,1.0,1
1427,0,EL3_258_0,SOPV8h_258_0,1.0,1
1428,0,EL3_258_1,SOPV_258_1,1.0,1
1429,0,EL3_258_0,SOPV_258_0,1.0,1
1430,0,EL3_259_1,TRLV_259_1,0.865,1
1431,0,EL3_259_1,BACKSTOP,0.865,1
1432,0,EL3_259_0,TRLV_259_0,0.865,1
1433,0,EL3_259_0,BACKSTOP,0.865,1
1434,0,EL3_259_1,KEEL00d_259,0.865,1
1435,0,EL3_259_1,SOPV12h_259_1,1.0,1
1436,0,EL3_259_0,SOPV12h_259_0,1.0,1
1437,0,EL3_259_1,SOPV8h_259_1,1.0,1
1438,0,EL3_259_0,SOPV8h_259_0,1.0,1
1439,0,EL3_259_1,SOPV_259_1,1.0,1
1440,0,EL3_259_0,SOPV_259_0,1.0,1
1441,0,EL3_260_1,TRLV_260_1,0.865,1
1442,0,EL3_260_1,BACKSTOP,0.865,1
1443,0,EL3_260_0,TRLV_260_0,0.865,1
1444,0,EL3_260_0,BACKSTOP,0.865,1
1445,0,EL3_260_1,KEEL00d_260,0.865,1
1446,0,EL3_260_1,SOPV12h_260_1,1.0,1
1447,0,EL3_260_0,SOPV12h_260_0,1.0,1
1448,0,EL3_260_1,SOPV8h_260_1,1.0,1
1449,0,EL3_260_0,SOPV8h_260_0,1.0,1
1450,0,EL3_260_1,SOPV_260_1,1.0,1
1451,0,EL3_260_0,SOPV_260_0,1.0,1
1452,0,EL3_261_1,TRLV_261_1,0.865,1
1453,0,EL3_261_1,BACKSTOP,0.865,1
1454,0,EL3_261_0,TRLV_261_0,0.865,1
1455,0,EL3_261_0,BACKSTOP,0.865,1
1456,0,EL3_261_1,KEEL00d_261,0.865,1
1457,0,EL3_261_1,SOPV12h_261_1,1.0,1
1458,0,EL3_261_0,SOPV12h_261_0,1.0,1
1459,0,EL3_261_1,SOPV8h_261_1,1.0,1
1460,0,EL3_261_0,SOPV8h_261_0,1.0,1
1461,0,EL3_261_1,SOPV_261_1,1.0,1
1462,0,EL3_261_0,SOPV_261_0,1.0,1
1463,0,EL3_262_1,TRLV_262_1,0.865,1
1464,0,EL3_262_1,BACKSTOP,0.865,1
1465,0,EL3_262_0,TRLV_262_0,0.865,1
1466,0,EL3_262_0,BACKSTOP,0.865,1
1467,0,EL3_262_1,KEEL00d_262,0.865,1
1468,0,EL3_262_1,SOPV12h_262_1,1.0,1
1469,0,EL3_262_0,SOPV12h_262_0,1.0,1
1470,0,EL3_262_1,SOPV8h_262_1,1.0,1
1471,0,EL3_262_0,SOPV8h_262_0,1.0,1
1472,0,EL3_262_1,SOPV_262_1,1.0,1
1473,0,EL3_262_0,SOPV_262_0,1.0,1
1474,0,EL3_263_1,TRLV_263_1,0.865,1
1475,0,EL3_263_1,BACKSTOP,0.865,1
1476,0,EL3_263_0,TRLV_263_0,0.865,1
1477,0,EL3_263_0,BACKSTOP,0.865,1
1478,0,EL3_263_1,KEEL00d_263,0.865,1
1479,0,EL3_263_1,SOPV12h_263_1,1.0,1
1480,0,EL3_263_0,SOPV12h_263_0,1.0,1
1481,0,EL3_263_1,SOPV8h_263_1,1.0,1
1482,0,EL3_263_0,SOPV8h_263_0,1.0,1
1483,0,EL3_263_1,SOPV_263_1,1.0,1
1484,0,EL3_263_0,SOPV_263_0,1.0,1
1485,0,EL3_264_1,TRLV_264_1,0.865,1
1486,0,EL3_264_1,BACKSTOP,0.865,1
1487,0,EL3_264_0,TRLV_264_0,0.865,1
1488,0,EL3_264_0,BACKSTOP,0.865,1
1489,0,EL3_264_1,KEEL00d_264,0.865,1
1490,0,EL3_264_1,SOPV12h_264_1,1.0,1
1491,0,EL3_264_0,SOPV12h_264_0,1.0,1
1492,0,EL3_264_1,SOPV8h_264_1,1.0,1
1493,0,EL3_264_0,SOPV8h_264_0,1.0,1
1494,0,EL3_264_1,SOPV_264_1,1.0,1
1495,0,EL3_264_0,SOPV_264_0,1.0,1
1496,0,EL3_265_1,TRLV_265_1,0.865,1
1497,0,EL3_265_1,BACKSTOP,0.865,1
1498,0,EL3_265_0,TRLV_265_0,0.865,1
1499,0,EL3_265_0,BACKSTOP,0.865,1
1500,0,EL3_265_1,KEEL00d_265,0.865,1
1501,0,EL3_265_1,SOPV12h_265_1,1.0,1
1502,0,EL3_265_0,SOPV12h_265_0,1.0,1
1503,0,EL3_265_1,SOPV8h_265_1,1.0,1
1504,0,EL3_265_0,SOPV8h_265_0,1.0,1
1505,0,EL3_265_1,SOPV_265_1,1.0,1
1506,0,EL3_265_0,SOPV_265_0,1.0,1
1507,0,EL3_266_1,TRLV_266_1,0.865,1
1508,0,EL3_266_1,BACKSTOP,0.865,1
1509,0,EL3_266_0,TRLV_266_0,0.865,1
1510,0,EL3_266_0,BACKSTOP,0.865,1
1511,0,EL3_266_1,KEEL00d_266,0.865,1
1512,0,EL3_266_1,SOPV12h_266_1,1.0,1
1513,0,EL3_266_0,SOPV12h_266_0,1.0,1
1514,0,EL3_266_1,SOPV8h_266_1,1.0,1
1515,0,EL3_266_0,SOPV8h_266_0,1.0,1
1516,0,EL3_266_1,SOPV_266_1,1.0,1
1517,0,EL3_266_0,SOPV_266_0,1.0,1
1518,0,EL3_267_1,TRLV_267_1,0.865,1
1519,0,EL3_267_1,BACKSTOP,0.865,1
1520,0,EL3_267_0,TRLV_267_0,0.865,1
1521,0,EL3_267_0,BACKSTOP,0.865,1
1522,0,EL3_267_1,KEEL00d_267,0.865,1
1523,0,EL3_267_1,SOPV12h_267_1,1.0,1
1524,0,EL3_267_0,SOPV12h_267_0,1.0,1
1525,0,EL3_267_1,SOPV8h_267_1,1.0,1
1526,0,EL3_267_0,SOPV8h_267_0,1.0,1
1527,0,EL3_267_1,SOPV_267_1,1.0,1
1528,0,EL3_267_0,SOPV_267_0,1.0,1
1529,0,EL3_268_1,TRLV_268_1,0.865,1
1530,0,EL3_268_1,BACKSTOP,0.865,1
1531,0,EL3_268_0,TRLV_268_0,0.865,1
1532,0,EL3_268_0,BACKSTOP,0.865,1
1533,0,EL3_268_1,KEEL00d_268,0.865,1
1534,0,EL3_268_1,SOPV12h_268_1,1.0,1
1535,0,EL3_268_0,SOPV12h_268_0,1.0,1
1536,0,EL3_268_1,SOPV8h_268_1,1.0,1
1537,0,EL3_268_0,SOPV8h_268_0,1.0,1
1538,0,EL3_268_1,SOPV_268_1,1.0,1
1539,0,EL3_268_0,SOPV_268_0,1.0,1
1540,0,EL3_269_1,TRLV_269_1,0.865,1
1541,0,EL3_269_1,BACKSTOP,0.865,1
1542,0,EL3_269_0,TRLV_269_0,0.865,1
1543,0,EL3_269_0,BACKSTOP,0.865,1
1544,0,EL3_269_1,KEEL00d_269,0.865,1
1545,0,EL3_269_1,SOPV12h_269_1,1.0,1
1546,0,EL3_269_0,SOPV12h_269_0,1.0,1
1547,0,EL3_269_1,SOPV8h_269_1,1.0,1
1548,0,EL3_269_0,SOPV8h_269_0,1.0,1
1549,0,EL3_269_1,SOPV_269_1,1.0,1
1550,0,EL3_269_0,SOPV_269_0,1.0,1
1551,0,EL3_270_1,TRLV_270_1,0.865,1
1552,0,EL3_270_1,BACKSTOP,0.865,1
1553,0,EL3_270_0,TRLV_270_0,0.865,1
1554,0,EL3_270_0,BACKSTOP,0.865,1
1555,0,EL3_270_1,KEEL00d_270,0.865,1
1556,0,EL3_270_1,SOPV12h_270_1,1.0,1
1557,0,EL3_270_0,SOPV12h_270_0,1.0,1
1558,0,EL3_270_1,SOPV8h_270_1,1.0,1
1559,0,EL3_270_0,SOPV8h_270_0,1.0,1
1560,0,EL3_270_1,SOPV_270_1,1.0,1
1561,0,EL3_270_0,SOPV_270_0,1.0,1
1562,0,EL3_271_1,TRLV_271_1,0.865,1
1563,0,EL3_271_1,BACKSTOP,0.865,1
1564,0,EL3_271_0,TRLV_271_0,0.865,1
1565,0,EL3_271_0,BACKSTOP,0.865,1
1566,0,EL3_271_1,KEEL00d_271,0.865,1
1567,0,EL3_271_1,SOPV12h_271_1,1.0,1
1568,0,EL3_271_0,SOPV12h_271_0,1.0,1
1569,0,EL3_271_1,SOPV8h_271_1,1.0,1
1570,0,EL3_271_0,SOPV8h_271_0,1.0,1
1571,0,EL3_271_1,SOPV_271_1,1.0,1
1572,0,EL3_271_0,SOPV_271_0,1.0,1
1573,0,EL3_272_1,TRLV_272_1,0.865,1
1574,0,EL3_272_1,BACKSTOP,0.865,1
1575,0,EL3_272_0,TRLV_272_0,0.865,1
1576,0,EL3_272_0,BACKSTOP,0.865,1
1577,0,EL3_272_1,KEEL00d_272,0.865,1
1578,0,EL3_272_1,SOPV12h_272_1,1.0,1
1579,0,EL3_272_0,SOPV12h_272_0,1.0,1
1580,0,EL3_272_1,SOPV8h_272_1,1.0,1
1581,0,EL3_272_0,SOPV8h_272_0,1.0,1
1582,0,EL3_272_1,SOPV_272_1,1.0,1
1583,0,EL3_272_0,SOPV_272_0,1.0,1
1584,0,EL3_277_1,TRLV_277_1,0.865,1
1585,0,EL3_277_1,BACKSTOP,0.865,1
1586,0,EL3_277_0,TRLV_277_0,0.865,1
1587,0,EL3_277_0,BACKSTOP,0.865,1
1588,0,EL3_277_1,KEEL00d_277,0.865,1
1589,0,EL3_277_1,SOPV12h_277_1,1.0,1
1590,0,EL3_277_0,SOPV12h_277_0,1.0,1
1591,0,EL3_277_1,SOPV8h_277_1,1.0,1
1592,0,EL3_277_0,SOPV8h_277_0,1.0,1
1593,0,EL3_277_1,SOPV_277_1,1.0,1
1594,0,EL3_277_0,SOPV_277_0,1.0,1
1595,0,EL3_278_1,TRLV_278_1,0.865,1
1596,0,EL3_278_1,BACKSTOP,0.865,1
1597,0,EL3_278_0,TRLV_278_0,0.865,1
1598,0,EL3_278_0,BACKSTOP,0.865,1
1599,0,EL3_278_1,KEEL00d_278,0.865,1
1600,0,EL3_278_1,SOPV12h_278_1,1.0,1
1601,0,EL3_278_0,SOPV12h_278_0,1.0,1
1602,0,EL3_278_1,SOPV8h_278_1,1.0,1
1603,0,EL3_278_0,SOPV8h_278_0,1.0,1
1604,0,EL3_278_1,SOPV_278_1,1.0,1
1605,0,EL3_278_0,SOPV_278_0,1.0,1
1606,0,EL3_279_1,TRLV_279_1,0.865,1
1607,0,EL3_279_1,BACKSTOP,0.865,1
1608,0,EL3_279_0,TRLV_279_0,0.865,1
1609,0,EL3_279_0,BACKSTOP,0.865,1
1610,0,EL3_279_1,KEEL00d_279,0.865,1
1611,0,EL3_279_1,SOPV12h_279_1,1.0,1
1612,0,EL3_279_0,SOPV12h_279_0,1.0,1
1613,0,EL3_279_1,SOPV8h_279_1,1.0,1
1614,0,EL3_279_0,SOPV8h_279_0,1.0,1
1615,0,EL3_279_1,SOPV_279_1,1.0,1
1616,0,EL3_279_0,SOPV_279_0,1.0,1
1617,0,EL3_280_1,TRLV_280_1,0.865,1
1618,0,EL3_280_1,BACKSTOP,0.865,1
1619,0,EL3_280_0,TRLV_280_0,0.865,1
1620,0,EL3_280_0,BACKSTOP,0.865,1
1621,0,EL3_280_1,KEEL00d_280,0.865,1
1622,0,EL3_280_1,SOPV12h_280_1,1.0,1
1623,0,EL3_280_0,SOPV12h_280_0,1.0,1
1624,0,EL3_280_1,SOPV8h_280_1,1.0,1
1625,0,EL3_280_0,SOPV8h_280_0,1.0,1
1626,0,EL3_280_1,SOPV_280_1,1.0,1
1627,0,EL3_280_0,SOPV_280_0,1.0,1
1628,0,EL3_281_1,TRLV_281_1,0.865,1
1629,0,EL3_281_1,BACKSTOP,0.865,1
1630,0,EL3_281_0,TRLV_281_0,0.865,1
1631,0,EL3_281_0,BACKSTOP,0.865,1
1632,0,EL3_281_1,KEEL00d_281,0.865,1
1633,0,EL3_281_1,SOPV12h_281_1,1.0,1
1634,0,EL3_281_0,SOPV12h_281_0,1.0,1
1635,0,EL3_281_1,SOPV8h_281_1,1.0,1
1636,0,EL3_281_0,SOPV8h_281_0,1.0,1
1637,0,EL3_281_1,SOPV_281_1,1.0,1
1638,0,EL3_281_0,SOPV_281_0,1.0,1
1639,0,EL3_282_1,TRLV_282_1,0.865,1
1640,0,EL3_282_1,BACKSTOP,0.865,1
1641,0,EL3_282_0,TRLV_282_0,0.865,1
1642,0,EL3_282_0,BACKSTOP,0.865,1
1643,0,EL3_282_1,KEEL00d_282,0.865,1
1644,0,EL3_282_1,SOPV12h_282_1,1.0,1
1645,0,EL3_282_0,SOPV12h_282_0,1.0,1
1646,0,EL3_282_1,SOPV8h_282_1,1.0,1
1647,0,EL3_282_0,SOPV8h_282_0,1.0,1
1648,0,EL3_282_1,SOPV_282_1,1.0,1
1649,0,EL3_282_0,SOPV_282_0,1.0,1
1650,0,EL3_283_1,TRLV_283_1,0.865,1
1651,0,EL3_283_1,BACKSTOP,0.865,1
1652,0,EL3_283_0,TRLV_283_0,0.865,1
1653,0,EL3_283_0,BACKSTOP,0.865,1
1654,0,EL3_283_1,KEEL00d_283,0.865,1
1655,0,EL3_283_1,SOPV12h_283_1,1.0,1
1656,0,EL3_283_0,SOPV12h_283_0,1.0,1
1657,0,EL3_283_1,SOPV8h_283_1,1.0,1
1658,0,EL3_283_0,SOPV8h_283_0,1.0,1
1659,0,EL3_283_1,SOPV_283_1,1.0,1
1660,0,EL3_283_0,SOPV_283_0,1.0,1
1661,0,EL3_284_1,TRLV_284_1,0.865,1
1662,0,EL3_284_1,BACKSTOP,0.865,1
1663,0,EL3_284_0,TRLV_284_0,0.865,1
1664,0,EL3_284_0,BACKSTOP,0.865,1
1665,0,EL3_284_1,KEEL00d_284,0.865,1
1666,0,EL3_284_1,SOPV12h_284_1,1.0,1
1667,0,EL3_284_0,SOPV12h_284_0,1.0,1
1668,0,EL3_284_1,SOPV8h_284_1,1.0,1
1669,0,EL3_284_0,SOPV8h_284_0,1.0,1
1670,0,EL3_284_1,SOPV_284_1,1.0,1
1671,0,EL3_284_0,SOPV_284_0,1.0,1
1672,0,EL3_285_1,TRLV_285_1,0.865,1
1673,0,EL3_285_1,BACKSTOP,0.865,1
1674,0,EL3_285_0,TRLV_285_0,0.865,1
1675,0,EL3_285_0,BACKSTOP,0.865,1
1676,0,EL3_285_1,KEEL00d_285,0.865,1
1677,0,EL3_285_1,SOPV12h_285_1,1.0,1
1678,0,EL3_285_0,SOPV12h_285_0,1.0,1
1679,0,EL3_285_1,SOPV8h_285_1,1.0,1
1680,0,EL3_285_0,SOPV8h_285_0,1.0,1
1681,0,EL3_285_1,SOPV_285_1,1.0,1
1682,0,EL3_285_0,SOPV_285_0,1.0,1
1683,0,EL3_286_1,TRLV_286_1,0.865,1
1684,0,EL3_286_1,BACKSTOP,0.865,1
1685,0,EL3_286_0,TRLV_286_0,0.865,1
1686,0,EL3_286_0,BACKSTOP,0.865,1
1687,0,EL3_286_1,KEEL00d_286,0.865,1
1688,0,EL3_286_1,SOPV12h_286_1,1.0,1
1689,0,EL3_286_0,SOPV12h_286_0,1.0,1
1690,0,EL3_286_1,SOPV8h_286_1,1.0,1
1691,0,EL3_286_0,SOPV8h_286_0,1.0,1
1692,0,EL3_286_1,SOPV_286_1,1.0,1
1693,0,EL3_286_0,SOPV_286_0,1.0,1
1694,0,EL3_287_1,TRLV_287_1,0.865,1
1695,0,EL3_287_1,BACKSTOP,0.865,1
1696,0,EL3_287_0,TRLV_287_0,0.865,1
1697,0,EL3_287_0,BACKSTOP,0.865,1
1698,0,EL3_287_1,KEEL00d_287,0.865,1
1699,0,EL3_287_1,SOPV12h_287_1,1.0,1
1700,0,EL3_287_0,SOPV12h_287_0,1.0,1
1701,0,EL3_287_1,SOPV8h_287_1,1.0,1
1702,0,EL3_287_0,SOPV8h_287_0,1.0,1
1703,0,EL3_287_1,SOPV_287_1,1.0,1
1704,0,EL3_287_0,SOPV_287_0,1.0,1
1705,0,EL3_288_1,TRLV_288_1,0.865,1
1706,0,EL3_288_1,BACKSTOP,0.865,1
1707,0,EL3_288_0,TRLV_288_0,0.865,1
1708,0,EL3_288_0,BACKSTOP,0.865,1
1709,0,EL3_288_1,KEEL00d_288,0.865,1
1710,0,EL3_288_1,SOPV12h_288_1,1.0,1
1711,0,EL3_288_0,SOPV12h_288_0,1.0,1
1712,0,EL3_288_1,SOPV8h_288_1,1.0,1
1713,0,EL3_288_0,SOPV8h_288_0,1.0,1
1714,0,EL3_288_1,SOPV_288_1,1.0,1
1715,0,EL3_288_0,SOPV_288_0,1.0,1
1716,0,EL3_291_1,TRLV_291_1,0.865,1
1717,0,EL3_291_1,BACKSTOP,0.865,1
1718,0,EL3_291_0,TRLV_291_0,0.865,1
1719,0,EL3_291_0,BACKSTOP,0.865,1
1720,0,EL3_291_1,KEEL00d_291,0.865,1
1721,0,EL3_291_1,SOPV12h_291_1,1.0,1
1722,0,EL3_291_0,SOPV12h_291_0,1.0,1
1723,0,EL3_291_1,SOPV8h_291_1,1.0,1
1724,0,EL3_291_0,SOPV8h_291_0,1.0,1
1725,0,EL3_291_1,SOPV_291_1,1.0,1
1726,0,EL3_291_0,SOPV_291_0,1.0,1
1727,0,EL3_292_1,TRLV_292_1,0.865,1
1728,0,EL3_292_1,BACKSTOP,0.865,1
1729,0,EL3_292_0,TRLV_292_0,0.865,1
1730,0,EL3_292_0,BACKSTOP,0.865,1
1731,0,EL3_292_1,KEEL00d_292,0.865,1
1732,0,EL3_292_1,SOPV12h_292_1,1.0,1
1733,0,EL3_292_0,SOPV12h_292_0,1.0,1
1734,0,EL3_292_1,SOPV8h_292_1,1.0,1
1735,0,EL3_292_0,SOPV8h_292_0,1.0,1
1736,0,EL3_292_1,SOPV_292_1,1.0,1
1737,0,EL3_292_0,SOPV_292_0,1.0,1
1738,0,EL3_297_1,TRLV_297_1,0.865,1
1739,0,EL3_297_1,BACKSTOP,0.865,1
1740,0,EL3_297_0,TRLV_297_0,0.865,1
1741,0,EL3_297_0,BACKSTOP,0.865,1
1742,0,EL3_297_1,KEEL00d_297,0.865,1
1743,0,EL3_297_1,SOPV12h_297_1,1.0,1
1744,0,EL3_297_0,SOPV12h_297_0,1.0,1
1745,0,EL3_297_1,SOPV8h_297_1,1.0,1
1746,0,EL3_297_0,SOPV8h_297_0,1.0,1
1747,0,EL3_297_1,SOPV_297_1,1.0,1
1748,0,EL3_297_0,SOPV_297_0,1.0,1
1749,0,EL3_298_1,TRLV_298_1,0.865,1
1750,0,EL3_298_1,BACKSTOP,0.865,1
1751,0,EL3_298_0,TRLV_298_0,0.865,1
1752,0,EL3_298_0,BACKSTOP,0.865,1
1753,0,EL3_298_1,KEEL00d_298,0.865,1
1754,0,EL3_298_1,SOPV12h_298_1,1.0,1
1755,0,EL3_298_0,SOPV12h_298_0,1.0,1
1756,0,EL3_298_1,SOPV8h_298_1,1.0,1
1757,0,EL3_298_0,SOPV8h_298_0,1.0,1
1758,0,EL3_298_1,SOPV_298_1,1.0,1
1759,0,EL3_298_0,SOPV_298_0,1.0,1
1760,0,EL3_299_1,TRLV_299_1,0.865,1
1761,0,EL3_299_1,BACKSTOP,0.865,1
1762,0,EL3_299_0,TRLV_299_0,0.865,1
1763,0,EL3_299_0,BACKSTOP,0.865,1
1764,0,EL3_299_1,KEEL00d_299,0.865,1
1765,0,EL3_299_1,SOPV12h_299_1,1.0,1
1766,0,EL3_299_0,SOPV12h_299_0,1.0,1
1767,0,EL3_299_1,SOPV8h_299_1,1.0,1
1768,0,EL3_299_0,SOPV8h_299_0,1.0,1
1769,0,EL3_299_1,SOPV_299_1,1.0,1
1770,0,EL3_299_0,SOPV_299_0,1.0,1
1771,0,EL3_300_1,TRLV_300_1,0.865,1
1772,0,EL3_300_1,BACKSTOP,0.865,1
1773,0,EL3_300_0,TRLV_300_0,0.865,1
1774,0,EL3_300_0,BACKSTOP,0.865,1
1775,0,EL3_300_1,KEEL00d_300,0.865,1
1776,0,EL3_300_1,SOPV12h_300_1,1.0,1
1777,0,EL3_300_0,SOPV12h_300_0,1.0,1
1778,0,EL3_300_1,SOPV8h_300_1,1.0,1
1779,0,EL3_300_0,SOPV8h_300_0,1.0,1
1780,0,EL3_300_1,SOPV_300_1,1.0,1
1781,0,EL3_300_0,SOPV_300_0,1.0,1
1782,0,EL3_301_1,TRLV_301_1,0.865,1
1783,0,EL3_301_1,BACKSTOP,0.865,1
1784,0,EL3_301_0,TRLV_301_0,0.865,1
1785,0,EL3_301_0,BACKSTOP,0.865,1
1786,0,EL3_301_1,KEEL00d_301,0.865,1
1787,0,EL3_301_1,SOPV12h_301_1,1.0,1
1788,0,EL3_301_0,SOPV12h_301_0,1.0,1
1789,0,EL3_301_1,SOPV8h_301_1,1.0,1
1790,0,EL3_301_0,SOPV8h_301_0,1.0,1
1791,0,EL3_301_1,SOPV_301_1,1.0,1
1792,0,EL3_301_0,SOPV_301_0,1.0,1
1793,0,EL3_302_1,TRLV_302_1,0.865,1
1794,0,EL3_302_1,BACKSTOP,0.865,1
1795,0,EL3_302_0,TRLV_302_0,0.865,1
1796,0,EL3_302_0,BACKSTOP,0.865,1
1797,0,EL3_302_1,KEEL00d_302,0.865,1
1798,0,EL3_302_1,SOPV12h_302_1,1.0,1
1799,0,EL3_302_0,SOPV12h_302_0,1.0,1
1800,0,EL3_302_1,SOPV8h_302_1,1.0,1
1801,0,EL3_302_0,SOPV8h_302_0,1.0,1
1802,0,EL3_302_1,SOPV_302_1,1.0,1
1803,0,EL3_302_0,SOPV_302_0,1.0,1
1804,0,EL3_303_1,TRLV_303_1,0.865,1
1805,0,EL3_303_1,BACKSTOP,0.865,1
1806,0,EL3_303_0,TRLV_303_0,0.865,1
1807,0,EL3_303_0,BACKSTOP,0.865,1
1808,0,EL3_303_1,KEEL00d_303,0.865,1
1809,0,EL3_303_1,SOPV12h_303_1,1.0,1
1810,0,EL3_303_0,SOPV12h_303_0,1.0,1
1811,0,EL3_303_1,SOPV8h_303_1,1.0,1
1812,0,EL3_303_0,SOPV8h_303_0,1.0,1
1813,0,EL3_303_1,SOPV_303_1,1.0,1
1814,0,EL3_303_0,SOPV_303_0,1.0,1
1815,0,EL3_304_1,TRLV_304_1,0.865,1
1816,0,EL3_304_1,BACKSTOP,0.865,1
1817,0,EL3_304_0,TRLV_304_0,0.865,1
1818,0,EL3_304_0,BACKSTOP,0.865,1
1819,0,EL3_304_1,KEEL00d_304,0.865,1
1820,0,EL3_304_1,SOPV12h_304_1,1.0,1
1821,0,EL3_304_0,SOPV12h_304_0,1.0,1
1822,0,EL3_304_1,SOPV8h_304_1,1.0,1
1823,0,EL3_304_0,SOPV8h_304_0,1.0,1
1824,0,EL3_304_1,SOPV_304_1,1.0,1
1825,0,EL3_304_0,SOPV_304_0,1.0,1
1826,0,EL3_305_1,TRLV_305_1,0.865,1
1827,0,EL3_305_1,BACKSTOP,0.865,1
1828,0,EL3_305_0,TRLV_305_0,0.865,1
1829,0,EL3_305_0,BACKSTOP,0.865,1
1830,0,EL3_305_1,KEEL00d_305,0.865,1
1831,0,EL3_305_1,SOPV12h_305_1,1.0,1
1832,0,EL3_305_0,SOPV12h_305_0,1.0,1
1833,0,EL3_305_1,SOPV8h_305_1,1.0,1
1834,0,EL3_305_0,SOPV8h_305_0,1.0,1
1835,0,EL3_305_1,SOPV_305_1,1.0,1
1836,0,EL3_305_0,SOPV_305_0,1.0,1
1837,0,EL3_310_1,TRLV_310_1,0.865,1
1838,0,EL3_310_1,BACKSTOP,0.865,1
1839,0,EL3_310_0,TRLV_310_0,0.865,1
1840,0,EL3_310_0,BACKSTOP,0.865,1
1841,0,EL3_310_1,KEEL00d_310,0.865,1
1842,0,EL3_310_1,SOPV12h_310_1,1.0,1
1843,0,EL3_310_0,SOPV12h_310_0,1.0,1
1844,0,EL3_310_1,SOPV8h_310_1,1.0,1
1845,0,EL3_310_0,SOPV8h_310_0,1.0,1
1846,0,EL3_310_1,SOPV_310_1,1.0,1
1847,0,EL3_310_0,SOPV_310_0,1.0,1
1848,0,EL3_314_1,TRLV_314_1,0.865,1
1849,0,EL3_314_1,BACKSTOP,0.865,1
1850,0,EL3_314_0,TRLV_314_0,0.865,1
1851,0,EL3_314_0,BACKSTOP,0.865,1
1852,0,EL3_314_1,KEEL00d_314,0.865,1
1853,0,EL3_314_1,SOPV12h_314_1,1.0,1
1854,0,EL3_314_0,SOPV12h_314_0,1.0,1
1855,0,EL3_314_1,SOPV8h_314_1,1.0,1
1856,0,EL3_314_0,SOPV8h_314_0,1.0,1
1857,0,EL3_314_1,SOPV_314_1,1.0,1
1858,0,EL3_314_0,SOPV_314_0,1.0,1
1859,0,EL3_315_1,TRLV_315_1,0.865,1
1860,0,EL3_315_1,BACKSTOP,0.865,1
1861,0,EL3_315_0,TRLV_315_0,0.865,1
1862,0,EL3_315_0,BACKSTOP,0.865,1
1863,0,EL3_315_1,KEEL00d_315,0.865,1
1864,0,EL3_315_1,SOPV12h_315_1,1.0,1
1865,0,EL3_315_0,SOPV12h_315_0,1.0,1
1866,0,EL3_315_1,SOPV8h_315_1,1.0,1
1867,0,EL3_315_0,SOPV8h_315_0,1.0,1
1868,0,EL3_315_1,SOPV_315_1,1.0,1
1869,0,EL3_315_0,SOPV_315_0,1.0,1
