Fuel,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EL3_14_0,0,0,0.016880599,0.033761198,0.050641797,0.067892081,0.085142366,0.10239265,0.119642934,0.136523533,0.153404132,0.170284731,0.187165331,0.20404593,0.219447788,0.226031222,0.232812159,0.239796523,0.246990419,0.254400132,0.262032135,0.2698931,0.277989893,0.286329589,0.294919477
EL3_15_0,0,0,0.018518514,0.037037028,0.055555542,0.074479612,0.093403681,0.112327751,0.13125182,0.149770335,0.168288849,0.186807363,0.205325877,0.223844391,0.240740683,0.247962904,0.255401791,0.263063844,0.27095576,0.279084433,0.287456966,0.296080675,0.304963095,0.314111988,0.323535347
EL3_16_0,0,0,0.029524716,0.059049433,0.088574149,0.118745457,0.148916765,0.179088073,0.20925938,0.238784097,0.268308813,0.29783353,0.327358246,0.356882963,0.383821314,0.395335954,0.407196032,0.419411913,0.431994271,0.444954099,0.458302722,0.472051803,0.486213357,0.500799758,0.515823751
EL3_17_0,0,0,0.568798167,1.137596334,1.706394501,2.287649348,2.868904195,3.450159042,4.031413889,4.600212056,5.169010223,5.73780839,6.306606558,6.875404725,7.394376172,7.616207458,7.844693681,8.080034492,8.322435526,8.572108592,8.82927185,9.094150006,9.366974506,9.647983741,9.937423253
EL3_17_1,1.971960407,2.174304506,2.316826485,2.448336697,2.595429598,2.750751195,2.959261704,3.154682753,3.365686492,3.657594514,3.933919847,4.199233413,4.546408038,4.856599748,5.186026737,5.531331969,5.898824657,6.289750102,6.70639241,7.151243415,7.597707224,8.081934194,8.418095528,8.83185667,9.245562268
EL3_18_0,0,0,0.244078683,0.488157366,0.73223605,0.981660056,1.231084063,1.480508069,1.729932075,1.974010759,2.218089442,2.462168125,2.706246808,2.950325492,3.173022882,3.268213569,3.366259976,3.467247775,3.571265208,3.678403164,3.788755259,3.902417917,4.019490455,4.140075168,4.264277423
EL3_19_0,0,0,0.077014061,0.154028122,0.231042184,0.309742853,0.388443522,0.467144191,0.54584486,0.622858921,0.699872983,0.776887044,0.853901105,0.930915166,1.001182796,1.03121828,1.062154828,1.094019473,1.126840057,1.160645259,1.195464617,1.231328555,1.268268412,1.306316464,1.345505958
EL3_20_0,0,0,0.526064382,1.052128763,1.578193145,2.115778337,2.653363528,3.19094872,3.728533911,4.254598293,4.780662675,5.306727056,5.832791438,6.35885582,6.838836962,7.04400207,7.255322133,7.472981797,7.69717125,7.928086388,8.16592898,8.410906849,8.663234054,8.923131076,9.190825008
EL3_21_0,0,0,0.102982132,0.205964264,0.308946395,0.414183836,0.519421276,0.624658717,0.729896157,0.832878289,0.935860421,1.038842552,1.141824684,1.244806816,1.338767713,1.378930744,1.420298667,1.462907627,1.506794855,1.551998701,1.598558662,1.646515422,1.695910884,1.746788211,1.799191857
EL3_22_0,0,0,0.055369938,0.110739876,0.166109814,0.222692353,0.279274893,0.335857432,0.392439972,0.44780991,0.503179847,0.558549785,0.613919723,0.669289661,0.719809192,0.741403468,0.763645572,0.786554939,0.810151587,0.834456135,0.859489819,0.885274514,0.911832749,0.939187732,0.967363364
EL3_23_0,0,0,0.073345773,0.146691546,0.220037319,0.294989364,0.36994141,0.444893455,0.519845501,0.593191274,0.666537046,0.739882819,0.813228592,0.886574365,0.953495049,0.9820999,1.011562897,1.041909784,1.073167078,1.10536209,1.138522953,1.172678641,1.207859,1.24409477,1.281417614
EL3_24_0,0,0,0.005950869,0.011901739,0.017852608,0.023933802,0.030014995,0.036096188,0.042177382,0.048128251,0.054079121,0.06002999,0.065980859,0.071931729,0.077361302,0.079682141,0.082072605,0.084534783,0.087070827,0.089682952,0.09237344,0.095144644,0.097998983,0.100938952,0.103967121
EL3_25_0,0,0,0.016124858,0.032249716,0.048374574,0.064852567,0.081330559,0.097808552,0.114286544,0.130411402,0.14653626,0.162661118,0.178785977,0.194910835,0.209623155,0.21591185,0.222389205,0.229060882,0.235932708,0.243010689,0.25030101,0.25781004,0.265544341,0.273510672,0.281715992
EL3_26_0,0,0,0.011125996,0.022251991,0.033377987,0.044747642,0.056117297,0.067486952,0.078856607,0.089982603,0.101108598,0.112234594,0.12336059,0.134486585,0.144637944,0.148977082,0.153446395,0.158049786,0.16279128,0.167675018,0.172705269,0.177886427,0.18322302,0.18871971,0.194381302
EL3_27_0,0,0,0.034788247,0.069576494,0.104364742,0.139914851,0.175464961,0.211015071,0.246565181,0.281353428,0.316141675,0.350929922,0.385718169,0.420506417,0.452247213,0.46581463,0.479789069,0.494182741,0.509008223,0.52427847,0.540006824,0.556207028,0.572893239,0.590080036,0.607782437
EL3_28_0,0,0,0.028201238,0.056402477,0.084603715,0.113422561,0.142241406,0.171060252,0.199879097,0.228080336,0.256281574,0.284482812,0.312684051,0.340885289,0.366616099,0.377614582,0.388943019,0.40061131,0.412629649,0.425008539,0.437758795,0.450891559,0.464418306,0.478350855,0.49270138
EL3_29_0,0,0,0.011820072,0.023640144,0.035460217,0.047539148,0.05961808,0.071697012,0.083775944,0.095596016,0.107416088,0.11923616,0.131056232,0.142876304,0.153660938,0.158270766,0.163018889,0.167909456,0.17294674,0.178135142,0.183479196,0.188983572,0.194653079,0.200492672,0.206507452
EL3_30_0,0,0,0.818564701,1.637129402,2.455694103,3.292185371,4.128676639,4.965167907,5.801659175,6.620223876,7.438788577,8.257353278,9.07591798,9.894482681,10.64134111,10.96058135,11.28939879,11.62808075,11.97692317,12.33623087,12.7063178,13.08750733,13.48013255,13.88453653,14.30107262
EL3_30_1,0.061152981,0.067427927,0.071847713,0.075926011,0.080487548,0.085304266,0.09177044,0.097830694,0.104374186,0.113426622,0.121995819,0.130223528,0.140989851,0.150609288,0.160825234,0.171533585,0.182929998,0.195053089,0.207973693,0.221769084,0.23561449,0.25063098,0.261055767,0.273887022,0.286716555
EL3_31_0,0,0,0.407407735,0.81481547,1.222223205,1.638553169,2.054883134,2.471213098,2.887543062,3.294950797,3.702358532,4.109766267,4.517174002,4.924581737,5.296300555,5.455189571,5.618845258,5.787410616,5.961032935,6.139863923,6.32405984,6.513781636,6.709195085,6.910470937,7.117785065
EL3_32_0,0,0,0.29173679,0.583473581,0.875210371,1.173336197,1.471462023,1.769587849,2.067713675,2.359450466,2.651187256,2.942924046,3.234660837,3.526397627,3.792578274,3.906355623,4.023546291,4.14425268,4.26858026,4.396637668,4.528536798,4.664392902,4.804324689,4.94845443,5.096908063
EL3_33_0,0,0,0.8149049,1.6298098,2.444714699,3.277466016,4.110217333,4.942968651,5.775719968,6.590624867,7.405529767,8.220434667,9.035339567,9.850244466,10.5937637,10.91157661,11.23892391,11.57609162,11.92337437,12.2810756,12.64950787,13.02899311,13.4198629,13.82245879,14.23713255
EL3_33_1,15.10493354,16.65486029,17.74655818,18.75390752,19.88061802,21.07035915,22.6675197,24.16441688,25.78067521,28.01664874,30.13326111,32.16552493,34.8248327,37.20085665,39.72422008,42.36920858,45.1841498,48.17858257,51.37000282,54.77749763,58.1973463,61.90645536,64.4814029,67.65075383,70.8196793
EL3_34_0,0,0,0.918428741,1.836857482,2.755286223,3.693828553,4.632370883,5.570913214,6.509455544,7.427884285,8.346313026,9.264741767,10.18317051,11.10159925,11.93957363,12.29776084,12.66669367,13.04669448,13.43809531,13.84123817,14.25647531,14.68416957,15.12469466,15.5784355,16.04578857
EL3_34_1,96.74768281,106.6750235,113.6673906,120.1195021,127.3361263,134.9564642,145.1863393,154.7740235,165.1262206,179.4477174,193.0047014,206.0214296,223.0543986,238.2729238,254.4351641,271.3764175,289.4062248,308.5856824,329.0268523,350.8519882,372.756251,396.5132378,413.0058763,433.3056914,453.6027815
EL3_35_0,0,0,0.105168549,0.210337099,0.315505648,0.422977389,0.530449129,0.63792087,0.745392611,0.85056116,0.95572971,1.060898259,1.166066808,1.271235358,1.367191142,1.408206877,1.450453083,1.493966675,1.538785676,1.584949246,1.632497723,1.681472655,1.731916835,1.78387434,1.83739057
EL3_36_0,0,0,0.139909205,0.27981841,0.419727615,0.562700832,0.705674049,0.848647265,0.991620482,1.131529687,1.271438892,1.411348097,1.551257302,1.691166508,1.818819666,1.873384256,1.929585784,1.987473357,2.047097558,2.108510485,2.171765799,2.236918773,2.304026337,2.373147127,2.444341541
EL3_37_0,0,0,0.093738434,0.187476869,0.281215303,0.377006609,0.472797916,0.568589222,0.664380528,0.758118962,0.851857397,0.945595831,1.039334265,1.1330727,1.218599647,1.255157637,1.292812366,1.331596737,1.371544639,1.412690978,1.455071708,1.498723859,1.543685575,1.589996142,1.637696026
EL3_37_1,0.013369796,0.014741679,0.015707971,0.016599604,0.017596887,0.01864996,0.020063651,0.021388596,0.022819191,0.024798313,0.026671786,0.028470599,0.030824426,0.032927511,0.03516101,0.037502162,0.039993745,0.042644201,0.045469015,0.048485083,0.051512086,0.054795122,0.057074279,0.05987956,0.062684464
EL3_38_0,0,0,0.083828277,0.167656554,0.25148483,0.337148946,0.422813063,0.508477179,0.594141295,0.677969571,0.761797848,0.845626125,0.929454402,1.013282679,1.089767598,1.122460626,1.156134445,1.190818478,1.226543033,1.263339324,1.301239504,1.340276689,1.380484989,1.421899539,1.464556525
EL3_39_0,0,0,0.194790608,0.389581216,0.584371824,0.783428346,0.982484868,1.18154139,1.380597913,1.57538852,1.770179128,1.964969736,2.159760344,2.354550952,2.532277903,2.60824624,2.686493627,2.767088436,2.850101089,2.935604122,3.023672245,3.114382413,3.207813885,3.304048301,3.403169751
EL3_39_1,0.277510506,0.305986034,0.3260429,0.3445501,0.365250224,0.387108358,0.416451674,0.443952933,0.473647116,0.514726817,0.553613593,0.590950703,0.639807975,0.683460706,0.729820385,0.77841458,0.830131177,0.885145425,0.943778761,1.006381857,1.069211921,1.137356327,1.184663718,1.242891593,1.301111651
EL3_40_0,0,0,0.014538511,0.029077023,0.043615534,0.058472439,0.073329344,0.088186249,0.103043154,0.117581665,0.132120177,0.146658688,0.161197199,0.175735711,0.189000649,0.194670668,0.200510788,0.206526112,0.212721895,0.219103552,0.225676659,0.232446958,0.239420367,0.246602978,0.254001067
EL3_41_0,0,0,0.010496268,0.020992535,0.031488803,0.042214938,0.052941074,0.06366721,0.074393346,0.084889613,0.095385881,0.105882148,0.116378416,0.126874684,0.136451478,0.140545022,0.144761373,0.149104214,0.153577341,0.158184661,0.162930201,0.167818107,0.17285265,0.178038229,0.183379376
EL3_42_0,0,0,0.028534976,0.057069953,0.085604929,0.114764822,0.143924714,0.173084607,0.202244499,0.230779476,0.259314452,0.287849429,0.316384405,0.344919382,0.370954694,0.382083335,0.393545835,0.40535221,0.417512776,0.43003816,0.442939304,0.456227483,0.469914308,0.484011737,0.498532089
EL3_42_1,0.333435635,0.367649675,0.391748489,0.413985341,0.438857044,0.465120125,0.500376834,0.533420267,0.569098552,0.618456813,0.665180222,0.710041669,0.768744872,0.821194693,0.876896976,0.935284086,0.997422838,1.063523796,1.133973179,1.209192324,1.284684177,1.366561341,1.423402324,1.493364535,1.563317353
EL3_43_0,0,0,0.025317949,0.050635898,0.075953847,0.101826259,0.127698671,0.153571083,0.179443496,0.204761445,0.230079394,0.255397343,0.280715292,0.306033241,0.329133337,0.339007338,0.349177558,0.359652884,0.370442471,0.381555745,0.393002417,0.40479249,0.416936265,0.429444353,0.442327683
EL3_43_1,0.276030451,0.30435411,0.324304006,0.342712501,0.363302225,0.385043783,0.414230601,0.441585187,0.471121001,0.51198161,0.550660991,0.587798969,0.636395669,0.679815586,0.725928013,0.77426304,0.825703816,0.880424654,0.93874528,1.001014493,1.063509463,1.131290433,1.178345519,1.236262845,1.294172397
EL3_44_0,0,0,0.013008861,0.026017722,0.039026584,0.052320339,0.065614094,0.07890785,0.092201605,0.105210466,0.118219327,0.131228188,0.14423705,0.157245911,0.169115196,0.174188652,0.179414311,0.184796741,0.190340643,0.196050862,0.201932388,0.20799036,0.21423007,0.220656973,0.227276682
EL3_45_0,0,0,0.007512433,0.015024867,0.0225373,0.030214256,0.037891211,0.045568167,0.053245122,0.060757556,0.068269989,0.075782422,0.083294856,0.090807289,0.097661633,0.100591482,0.103609227,0.106717503,0.109919029,0.113216599,0.116613097,0.12011149,0.123714835,0.12742628,0.131249068
EL3_46_0,0,0,0.023591643,0.047183285,0.070774928,0.094883228,0.118991527,0.143099827,0.167208127,0.190799769,0.214391412,0.237983054,0.261574697,0.28516634,0.306691355,0.315892095,0.325368858,0.335129924,0.345183822,0.355539336,0.366205516,0.377191682,0.388507432,0.400162655,0.412167535
EL3_47_0,0,0,0.100690091,0.201380183,0.302070274,0.404965479,0.507860683,0.610755887,0.713651092,0.814341183,0.915031275,1.015721366,1.116411458,1.217101549,1.308971188,1.348240324,1.388687534,1.43034816,1.473258605,1.517456363,1.562980054,1.609869455,1.658165539,1.707910505,1.75914782
EL3_48_0,0,0,0.090259333,0.180518667,0.270778,0.363014013,0.455250025,0.547486038,0.639722051,0.729981384,0.820240717,0.910500051,1.000759384,1.091018717,1.173371333,1.208572473,1.244829647,1.282174537,1.320639773,1.360258966,1.401066735,1.443098737,1.486391699,1.53098345,1.576912954
